Index, accelX, accelY, accelZ, magX, magY, magZ, gyroX, gyroY, gyroZ, temp, rH, pressure, proximity, maxAudio
0,  -0.008, -0.589,  0.763, 17.000, 47.710, 27.320,  5.000,  0.850,  0.120, 32.010, 37.550, 96.940, 249, 410
1,  -0.060, -0.515,  0.801, 57.350, 51.480, 23.350,  4.330,  1.220, -0.120, 32.010, 37.530, 96.940, 249, 331
2,  -0.116, -0.578,  0.889, 113.130, 54.130, 16.890,  4.330,  1.160,  0.000, 32.050, 37.490, 96.940, 247, 318
3,  -0.072, -0.619,  0.820, 161.980, 54.460, 12.350,  4.580,  0.550,  0.060, 31.970, 37.540, 96.940, 248, 273
4,   0.013, -0.563,  0.757, 187.400, 55.730, 10.120,  4.330,  1.280, -0.120, 31.990, 37.480, 96.940, 247, 392
5,  -0.064, -0.452,  0.830, 184.450, 58.000,  7.930,  4.390,  0.920, -0.060, 31.970, 37.460, 96.940, 245, 349
6,  -0.140, -0.583,  0.902, 149.350, 61.290,  4.410,  4.210,  0.850,  0.000, 32.010, 37.510, 96.940, 248, 407
7,  -0.034, -0.631,  0.795, 110.180, 64.870,  3.380,  4.820,  0.730,  0.120, 31.970, 37.500, 96.940, 246, 397
8,  -0.030, -0.447,  0.807, 84.690, 62.870,  6.050,  4.210,  1.460, -0.060, 32.010, 37.600, 96.940, 250, 321
9,  -0.093, -0.530,  0.862, 42.740, 58.000, 11.610,  4.090,  1.100, -0.060, 32.030, 37.580, 96.940, 247, 375
10,  -0.127, -0.608,  0.870, -14.870, 55.860, 17.180,  4.640,  0.730,  0.120, 31.990, 37.490, 96.940, 249, 417
11,   0.005, -0.613,  0.781, -61.510, 55.180, 19.740,  4.640,  1.040, -0.120, 32.030, 37.520, 96.940, 248, 425
12,  -0.038, -0.489,  0.784, -85.550, 54.330, 24.550,  4.210,  1.160, -0.120, 31.970, 37.510, 96.940, 250, 378
13,  -0.125, -0.552,  0.862, -75.660, 51.890, 25.050,  4.460,  0.920,  0.060, 32.010, 37.540, 96.940, 249, 323
14,  -0.079, -0.637,  0.827, -35.660, 48.340, 27.780,  4.760,  0.730,  0.120, 31.960, 37.500, 96.940, 250, 294
15,   0.018, -0.562,  0.769, -0.610, 45.800, 27.510,  4.580,  1.100, -0.060, 31.960, 37.600, 96.940, 246, 325
16,  -0.049, -0.443,  0.823, 26.030, 48.490, 26.040,  4.330,  1.280, -0.060, 31.970, 37.480, 96.940, 249, 370
17,  -0.141, -0.594,  0.897, 72.680, 52.610, 20.760,  4.330,  0.920, -0.060, 31.940, 37.470, 96.940, 246, 235
18,  -0.040, -0.638,  0.805, 128.200, 55.220, 15.610,  4.880,  0.670,  0.060, 31.960, 37.490, 96.940, 246, 224
19,  -0.025, -0.472,  0.780, 172.750, 54.530, 12.290,  4.390,  1.220,  0.000, 31.940, 37.520, 96.940, 248, 379
20,  -0.088, -0.501,  0.858, 191.090, 55.800,  9.750,  4.210,  1.400, -0.120, 31.970, 37.540, 96.940, 248, 370
21,  -0.139, -0.605,  0.879, 174.410, 58.500,  7.020,  4.580,  0.550,  0.120, 31.970, 37.490, 96.940, 246, 332
22,   0.003, -0.607,  0.787, 132.430, 62.630,  3.150,  4.880,  1.280,  0.060, 31.970, 37.540, 96.940, 249, 262
23,  -0.026, -0.494,  0.771, 102.530, 64.580,  4.210,  4.210,  1.220,  0.000, 31.970, 37.500, 96.940, 248, 336
24,  -0.129, -0.542,  0.851, 74.330, 60.830,  7.530,  4.520,  1.100,  0.000, 31.970, 37.490, 96.940, 250, 300
25,  -0.095, -0.642,  0.836, 23.010, 57.120, 13.040,  4.940,  0.670,  0.180, 31.970, 37.540, 96.940, 247, 357
26,   0.012, -0.574,  0.785, -32.870, 55.580, 18.330,  4.390,  1.340, -0.120, 31.920, 37.500, 96.940, 247, 358
27,  -0.039, -0.439,  0.820, -74.800, 55.090, 22.240,  4.460,  1.400, -0.060, 31.970, 37.480, 96.920, 247, 339
28,  -0.141, -0.591,  0.877, -85.690, 53.410, 24.280,  4.580,  0.730,  0.240, 31.970, 37.500, 96.890, 247, 220
29,  -0.051, -0.620,  0.836, -59.220, 50.240, 26.920,  4.880,  0.920,  0.060, 31.970, 37.510, 96.850, 247, 300
30,  -0.007, -0.491,  0.792, -13.200, 46.370, 29.130,  4.460,  1.280, -0.240, 31.970, 37.570, 96.870, 247, 303
31,  -0.068, -0.487,  0.844, 12.520, 47.520, 27.560,  4.460,  1.340, -0.240, 31.990, 37.550, 96.880, 248, 312
32,  -0.141, -0.619,  0.885, 53.080, 51.500, 23.240,  4.760,  0.490,  0.120, 31.970, 37.490, 96.860, 247, 231
33,  -0.004, -0.611,  0.811, 112.130, 54.610, 16.750,  4.640,  1.160,  0.120, 31.970, 37.500, 96.890, 248, 357
34,  -0.017, -0.515,  0.760, 163.150, 55.260, 13.680,  4.390,  1.340, -0.180, 31.970, 37.490, 96.890, 245, 336
35,  -0.104, -0.533,  0.857, 189.770, 55.210,  9.860,  4.520,  1.160,  0.060, 31.900, 37.530, 96.940, 250, 311
36,  -0.105, -0.633,  0.842, 181.160, 57.870,  8.020,  4.940,  0.730,  0.060, 31.960, 37.510, 96.940, 250, 320
37,   0.009, -0.600,  0.773, 143.200, 61.870,  6.230,  4.520,  1.280,  0.060, 31.940, 37.530, 96.940, 248, 340
38,  -0.042, -0.463,  0.806, 94.120, 63.830,  5.270,  4.150,  1.160, -0.120, 31.970, 37.510, 96.940, 247, 262
39,  -0.140, -0.564,  0.872, 58.830, 59.470, 10.340,  4.390,  0.980,  0.060, 31.940, 37.470, 96.940, 246, 374
40,  -0.078, -0.638,  0.832,  4.610, 56.350, 16.020,  4.940,  0.730,  0.120, 31.970, 37.520, 96.940, 249, 384
41,  -0.018, -0.562,  0.756, -49.190, 55.050, 20.150,  4.270,  1.340, -0.120, 31.940, 37.520, 96.940, 246, 390
42,  -0.054, -0.454,  0.841, -81.240, 55.130, 22.640,  4.210,  1.280, -0.180, 31.990, 37.570, 96.940, 251, 278
43,  -0.139, -0.615,  0.904, -80.990, 52.710, 25.350,  4.390,  0.670,  0.120, 31.940, 37.470, 96.940, 250, 300
44,  -0.021, -0.618,  0.819, -46.300, 49.980, 27.810,  4.640,  1.040,  0.180, 31.960, 37.580, 96.940, 246, 337
45,  -0.005, -0.540,  0.754, -5.300, 45.530, 28.040,  4.270,  1.160,  0.000, 31.940, 37.510, 96.940, 249, 329
46,  -0.095, -0.510,  0.854, 20.530, 48.160, 27.600,  4.150,  1.220,  0.000, 31.940, 37.510, 96.940, 250, 466
47,  -0.125, -0.640,  0.842, 61.930, 51.570, 22.220,  4.880,  0.670,  0.120, 31.900, 37.430, 96.940, 248, 336
48,   0.005, -0.597,  0.784, 117.550, 54.870, 17.240,  4.520,  1.340, -0.120, 31.940, 37.540, 96.940, 249, 335
49,  -0.026, -0.458,  0.800, 165.300, 55.210, 12.870,  4.460,  1.460, -0.060, 31.920, 37.520, 96.940, 247, 362
50,  -0.136, -0.547,  0.862, 189.700, 55.510,  9.700,  4.330,  0.730,  0.120, 31.940, 37.570, 96.940, 248, 313
51,  -0.086, -0.616,  0.853, 180.460, 58.020,  7.390,  4.760,  0.850,  0.120, 31.920, 37.570, 96.940, 248, 293
52,   0.002, -0.587,  0.773, 139.770, 62.410,  4.940,  4.210,  1.340, -0.060, 31.920, 37.510, 96.940, 250, 282
53,  -0.042, -0.442,  0.821, 105.430, 64.780,  3.210,  4.210,  1.100, -0.180, 31.920, 37.450, 96.940, 247, 320
54,  -0.152, -0.632,  0.856, 77.490, 61.540,  6.850,  4.640,  0.790,  0.240, 31.940, 37.490, 96.940, 248, 378
55,  -0.028, -0.605,  0.828, 29.860, 57.090, 12.330,  4.390,  1.280, -0.120, 31.940, 37.450, 96.940, 248, 295
56,   0.011, -0.516,  0.778, -28.170, 54.940, 17.850,  4.150,  1.040,  0.000, 31.960, 37.580, 96.940, 249, 337
57,  -0.124, -0.462,  0.834, -70.570, 55.220, 21.080,  4.270,  1.040, -0.060, 31.970, 37.540, 96.940, 250, 284
58,  -0.125, -0.636,  0.878, -86.100, 53.700, 24.130,  4.760,  0.920,  0.060, 31.960, 37.490, 96.940, 248, 355
59,  -0.003, -0.545,  0.828, -66.690, 50.770, 25.830,  4.150,  1.220, -0.180, 31.990, 37.560, 96.940, 249, 396
60,  -0.029, -0.459,  0.779, -20.510, 46.740, 28.470,  4.330,  1.100, -0.120, 31.920, 37.570, 96.940, 248, 293
61,  -0.138, -0.610,  0.821,  6.900, 46.180, 29.810,  4.760,  0.730, -0.060, 31.960, 37.560, 96.940, 246, 270
62,  -0.068, -0.604,  0.858, 40.590, 49.820, 24.240,  4.580,  1.160,  0.000, 31.970, 37.490, 96.940, 252, 336
63,   0.008, -0.581,  0.801, 94.870, 53.410, 18.580,  4.270,  0.980,  0.120, 31.970, 37.540, 96.940, 248, 372
64,  -0.089, -0.435,  0.820, 150.010, 54.820, 14.360,  4.460,  0.920,  0.120, 31.960, 37.480, 96.940, 250, 308
65,  -0.127, -0.633,  0.886, 183.480, 54.980, 11.000,  4.640,  0.920,  0.060, 31.940, 37.450, 96.940, 246, 272
66,  -0.040, -0.559,  0.894, 187.550, 56.700,  8.150,  4.520,  1.280, -0.060, 31.940, 37.470, 96.940, 247, 345
67,   0.000, -0.513,  0.767, 159.190, 59.700,  6.010,  4.330,  0.670,  0.000, 31.990, 37.540, 96.940, 248, 335
68,  -0.108, -0.545,  0.791, 115.250, 64.480,  4.430,  4.880,  0.550,  0.120, 31.920, 37.510, 96.940, 251, 369
69,  -0.114, -0.609,  0.878, 91.220, 63.170,  5.210,  4.760,  1.220, -0.120, 31.940, 37.500, 96.940, 248, 380
70,  -0.036, -0.565,  0.822, 53.310, 58.940,  9.110,  4.460,  0.980,  0.000, 31.940, 37.500, 96.940, 248, 273
71,  -0.042, -0.476,  0.781, -3.770, 56.510, 14.970,  4.820,  0.850,  0.120, 31.920, 37.550, 96.940, 247, 428
72,  -0.107, -0.580,  0.844, -54.970, 55.260, 20.530,  5.070,  0.850,  0.240, 31.940, 37.500, 96.940, 247, 514
73,  -0.087, -0.573,  0.913, -83.480, 54.170, 23.570,  4.210,  1.280,  0.000, 31.960, 37.520, 96.940, 247, 310
74,  -0.015, -0.540,  0.788, -79.350, 52.360, 25.880,  4.640,  0.850,  0.180, 31.940, 37.540, 96.930, 248, 298
75,  -0.064, -0.487,  0.738, -39.450, 48.510, 28.210,  4.640,  0.610,  0.120, 31.960, 37.540, 96.890, 247, 335
76,  -0.114, -0.585,  0.865, -1.900, 45.300, 29.150,  4.330,  1.340, -0.120, 31.960, 37.550, 96.870, 250, 632
77,  -0.092, -0.578,  0.888, 27.700, 48.440, 27.190,  4.330,  1.040,  0.060, 31.940, 37.490, 96.830, 248, 331
78,  -0.020, -0.533,  0.778, 80.050, 53.280, 20.230,  4.390,  0.850,  0.240, 31.940, 37.570, 96.860, 249, 359
79,  -0.071, -0.519,  0.807, 139.370, 54.520, 14.890,  4.880,  0.790,  0.180, 31.940, 37.570, 96.840, 250, 344
80,  -0.112, -0.582,  0.900, 179.640, 54.880, 11.510,  4.270,  1.220,  0.000, 31.960, 37.540, 96.880, 251, 352
81,  -0.086, -0.618,  0.811, 189.980, 56.190,  9.270,  4.700,  0.730,  0.060, 31.920, 37.590, 96.900, 246, 457
82,  -0.034, -0.562,  0.725, 161.830, 59.940,  6.450,  4.760,  0.670,  0.240, 31.920, 37.530, 96.930, 248, 317
83,  -0.084, -0.489,  0.824, 118.120, 63.650,  4.710,  4.460,  1.280,  0.000, 31.940, 37.560, 96.940, 248, 356
84,  -0.131, -0.581,  0.899, 93.880, 63.130,  5.590,  4.520,  1.040, -0.060, 31.970, 37.560, 96.940, 246, 388
85,  -0.040, -0.560,  0.823, 30.490, 56.970, 12.550,  5.000,  0.670,  0.180, 31.920, 37.540, 96.940, 249, 392
86,  -0.033, -0.499,  0.771, -26.170, 55.420, 17.500,  4.820,  0.920,  0.000, 31.920, 37.570, 96.940, 248, 301
87,  -0.096, -0.544,  0.872, -69.760, 55.460, 20.390,  4.090,  1.220,  0.000, 31.940, 37.480, 96.940, 246, 324
88,  -0.109, -0.617,  0.839, -86.460, 53.670, 24.220,  4.820,  0.790,  0.240, 31.940, 37.470, 96.940, 250, 358
89,  -0.030, -0.626,  0.741, -67.090, 51.420, 26.380,  5.000,  0.550,  0.000, 31.940, 37.560, 96.940, 246, 272
90,  -0.037, -0.458,  0.803, -24.300, 47.140, 28.750,  4.520,  1.220, -0.060, 31.940, 37.480, 96.940, 248, 285
91,  -0.138, -0.580,  0.878,  4.580, 45.700, 29.390,  4.390,  1.040,  0.060, 31.920, 37.550, 96.940, 247, 335
92,  -0.083, -0.644,  0.823, 36.430, 50.050, 25.110,  5.000,  0.850,  0.120, 31.900, 37.520, 96.940, 250, 352
93,  -0.016, -0.554,  0.756, 90.730, 53.720, 18.840,  4.940,  0.730,  0.240, 31.920, 37.520, 96.940, 247, 256
94,  -0.063, -0.460,  0.830, 147.120, 54.470, 15.330,  4.330,  1.400, -0.120, 31.940, 37.630, 96.940, 248, 333
95,  -0.142, -0.619,  0.886, 183.440, 55.000, 10.670,  4.460,  0.790,  0.000, 31.960, 37.600, 96.940, 245, 298
96,  -0.056, -0.618,  0.805, 187.770, 57.010,  8.920,  4.520,  0.850,  0.060, 31.890, 37.520, 96.940, 248, 416
97,  -0.011, -0.532,  0.749, 159.130, 60.390,  6.760,  4.520,  1.220, -0.120, 31.920, 37.520, 96.940, 248, 304
98,  -0.110, -0.511,  0.860, 116.050, 64.230,  4.220,  4.030,  1.040,  0.000, 31.920, 37.580, 96.940, 246, 360
99,  -0.119, -0.634,  0.850, 90.560, 62.930,  6.290,  4.940,  0.730,  0.180, 31.960, 37.490, 96.940, 248, 394
100,  -0.023, -0.636,  0.775, 49.850, 58.760, 10.170,  4.700,  0.850,  0.000, 31.960, 37.510, 96.940, 250, 308
