Index, accelX, accelY, accelZ, magX, magY, magZ, gyroX, gyroY, gyroZ, temp, rH, pressure, proximity, maxAudio
197,  -0.069, -0.556,  0.828, 51.720, 55.570, 15.360,  4.700,  0.850, -0.060, 31.970, 37.570, 96.930, 247, 31
198,  -0.070, -0.555,  0.827, 52.190, 55.520, 15.490,  4.580,  0.850,  0.120, 32.030, 37.500, 96.940, 248, 29
199,  -0.069, -0.557,  0.828, 52.140, 55.480, 15.930,  4.640,  0.920,  0.000, 32.050, 37.570, 96.940, 250, 21
200,  -0.070, -0.555,  0.827, 52.560, 55.800, 15.860,  4.640,  1.040,  0.000, 32.030, 37.550, 96.940, 247, 23
201,  -0.068, -0.557,  0.828, 52.260, 55.960, 15.840,  4.520,  0.980, -0.120, 32.030, 37.520, 96.940, 245, 18
202,  -0.069, -0.556,  0.827, 52.140, 55.350, 16.090,  4.390,  0.850,  0.000, 32.030, 37.540, 96.940, 248, 4
203,  -0.071, -0.557,  0.828, 52.250, 55.270, 16.750,  4.640,  0.920, -0.060, 32.030, 37.530, 96.940, 249, 47
204,  -0.070, -0.556,  0.828, 52.270, 55.860, 15.340,  4.580,  0.980,  0.000, 32.030, 37.520, 96.940, 246, 50
205,  -0.070, -0.556,  0.827, 52.550, 56.050, 15.810,  4.640,  0.980, -0.060, 32.030, 37.620, 96.940, 245, 46
206,  -0.070, -0.557,  0.828, 52.330, 56.010, 16.300,  4.580,  0.980, -0.060, 32.030, 37.480, 96.940, 245, 40
207,  -0.069, -0.556,  0.828, 52.760, 56.090, 16.140,  4.460,  0.920,  0.060, 32.060, 37.520, 96.940, 247, 19
208,  -0.070, -0.557,  0.829, 52.290, 55.660, 16.160,  4.460,  1.040,  0.060, 32.030, 37.490, 96.940, 247, 33
209,  -0.069, -0.555,  0.828, 52.200, 55.600, 17.880,  4.460,  1.040,  0.000, 32.030, 37.520, 96.940, 249, 45
210,  -0.070, -0.556,  0.827, 52.050, 55.510, 17.020,  4.460,  0.850, -0.120, 32.030, 37.580, 96.940, 249, 38
211,  -0.069, -0.557,  0.828, 52.260, 56.230, 15.010,  4.520,  0.920, -0.060, 32.030, 37.480, 96.940, 249, -1
212,  -0.069, -0.556,  0.827, 51.940, 55.910, 16.020,  4.460,  0.850, -0.060, 32.010, 37.530, 96.940, 247, 32
213,  -0.069, -0.556,  0.829, 52.830, 55.400, 15.090,  4.210,  0.980,  0.060, 32.060, 37.550, 96.940, 248, 17
214,  -0.070, -0.556,  0.828, 52.550, 55.420, 16.740,  4.210,  1.040,  0.000, 32.010, 37.520, 96.940, 247, 13
215,  -0.069, -0.556,  0.828, 52.420, 55.630, 16.240,  4.460,  0.920, -0.060, 32.030, 37.560, 96.940, 249, -1
216,  -0.069, -0.556,  0.828, 52.420, 54.990, 16.080,  4.270,  1.040,  0.060, 32.010, 37.570, 96.940, 246, 37
217,  -0.069, -0.556,  0.828, 52.640, 55.250, 15.210,  4.270,  1.040, -0.060, 32.010, 37.520, 96.940, 249, 41
218,  -0.069, -0.556,  0.827, 52.320, 55.050, 15.600,  4.390,  0.920,  0.000, 32.030, 37.520, 96.940, 248, 55
219,  -0.068, -0.556,  0.828, 52.030, 55.160, 15.910,  4.640,  0.850, -0.180, 32.030, 37.490, 96.940, 247, 39
220,  -0.070, -0.556,  0.827, 51.810, 55.030, 15.360,  4.520,  1.040,  0.060, 32.010, 37.460, 96.940, 246, 51
221,  -0.070, -0.557,  0.827, 52.270, 55.200, 16.720,  4.580,  1.100, -0.060, 32.050, 37.560, 96.940, 248, 23
222,  -0.069, -0.556,  0.827, 52.600, 55.980, 16.220,  4.390,  1.040, -0.060, 32.050, 37.570, 96.940, 250, 16
223,  -0.070, -0.556,  0.828, 52.560, 55.270, 15.710,  4.520,  1.040, -0.060, 32.030, 37.590, 96.940, 251, 8
224,  -0.070, -0.556,  0.828, 52.430, 55.580, 15.640,  4.460,  1.100,  0.000, 32.010, 37.490, 96.940, 247, 45
225,  -0.070, -0.556,  0.827, 51.780, 55.470, 15.530,  4.640,  0.920,  0.000, 32.030, 37.500, 96.940, 245, 81
226,  -0.069, -0.557,  0.827, 51.990, 55.260, 16.780,  4.580,  0.920,  0.120, 32.050, 37.500, 96.940, 248, 10
227,  -0.069, -0.556,  0.828, 52.550, 55.630, 16.330,  4.460,  0.920, -0.060, 32.050, 37.570, 96.940, 249, 1
228,  -0.070, -0.556,  0.828, 51.720, 55.400, 16.710,  4.520,  1.040,  0.000, 32.010, 37.510, 96.940, 248, 82
229,  -0.070, -0.556,  0.829, 52.110, 54.750, 16.470,  4.390,  0.980,  0.000, 32.050, 37.560, 96.940, 247, 87
230,  -0.070, -0.556,  0.828, 52.280, 54.870, 16.260,  4.580,  0.920,  0.060, 32.050, 37.560, 96.940, 247, -1
231,  -0.070, -0.556,  0.828, 52.100, 55.550, 16.530,  4.460,  0.730,  0.060, 32.060, 37.530, 96.940, 250, 58
232,  -0.070, -0.556,  0.827, 52.030, 55.520, 16.050,  4.760,  0.920,  0.240, 32.050, 37.540, 96.940, 248, 20
233,  -0.068, -0.556,  0.829, 52.170, 55.030, 16.970,  4.390,  0.980, -0.060, 32.050, 37.560, 96.930, 248, 10
234,  -0.069, -0.556,  0.828, 52.120, 55.350, 16.890,  4.580,  1.100, -0.120, 32.050, 37.530, 96.940, 249, 29
235,  -0.069, -0.556,  0.828, 51.840, 55.410, 17.100,  4.580,  0.850,  0.000, 32.010, 37.570, 96.940, 246, 16
236,  -0.070, -0.556,  0.828, 51.970, 55.540, 15.380,  4.520,  0.980,  0.060, 32.050, 37.560, 96.940, 247, 16
237,  -0.070, -0.557,  0.829, 51.810, 55.050, 17.240,  4.330,  0.920, -0.060, 32.050, 37.530, 96.900, 250, 109
238,  -0.070, -0.556,  0.828, 52.120, 55.300, 16.810,  4.390,  1.100,  0.000, 32.050, 37.450, 96.880, 248, 68
239,  -0.069, -0.557,  0.828, 52.290, 55.380, 16.310,  4.520,  0.980,  0.060, 32.050, 37.510, 96.830, 251, 108
240,  -0.069, -0.556,  0.826, 52.430, 55.460, 15.520,  4.580,  0.920,  0.060, 32.030, 37.560, 96.860, 247, 35
241,  -0.070, -0.557,  0.827, 52.330, 55.640, 15.730,  4.580,  0.980,  0.180, 32.050, 37.510, 96.840, 248, -1
242,  -0.070, -0.556,  0.827, 51.940, 55.480, 15.440,  4.700,  1.100,  0.000, 32.050, 37.580, 96.880, 249, 8
243,  -0.069, -0.556,  0.828, 52.640, 55.770, 16.670,  4.760,  0.850,  0.060, 32.010, 37.570, 96.880, 248, 6
244,  -0.069, -0.556,  0.827, 52.380, 55.620, 16.210,  4.390,  1.100,  0.060, 31.960, 37.520, 96.920, 248, 12
245,  -0.069, -0.555,  0.828, 52.290, 55.350, 15.700,  4.640,  1.100,  0.060, 31.970, 37.540, 96.940, 247, 17
246,  -0.069, -0.557,  0.827, 52.590, 55.240, 16.360,  4.580,  0.920,  0.000, 31.990, 37.500, 96.940, 248, 48
247,  -0.069, -0.556,  0.828, 52.550, 55.650, 17.710,  4.580,  1.040,  0.000, 32.010, 37.520, 96.940, 247, 53
248,  -0.070, -0.556,  0.827, 52.270, 55.240, 16.750,  4.330,  0.920,  0.060, 32.010, 37.560, 96.940, 247, 49
249,  -0.070, -0.555,  0.827, 52.510, 55.510, 17.080,  4.460,  0.850,  0.060, 32.010, 37.500, 96.940, 248, 86
250,  -0.069, -0.556,  0.827, 52.160, 54.820, 17.210,  4.390,  0.850, -0.060, 32.010, 37.580, 96.940, 246, 27
251,  -0.070, -0.556,  0.827, 51.970, 55.910, 16.720,  4.640,  0.790,  0.060, 32.010, 37.500, 96.940, 247, 35
252,  -0.070, -0.557,  0.827, 52.060, 55.570, 15.540,  4.640,  0.920,  0.000, 32.030, 37.510, 96.940, 248, 12
253,  -0.069, -0.557,  0.829, 52.450, 55.090, 16.500,  4.580,  0.980,  0.000, 32.010, 37.590, 96.940, 248, 5
254,  -0.070, -0.556,  0.827, 52.920, 54.700, 15.700,  4.640,  1.040, -0.060, 32.030, 37.530, 96.940, 248, 16
255,  -0.070, -0.556,  0.827, 52.470, 54.870, 16.030,  4.390,  0.980,  0.000, 32.030, 37.590, 96.940, 252, 30
256,  -0.069, -0.557,  0.828, 52.110, 55.430, 16.270,  4.640,  0.920,  0.060, 32.010, 37.460, 96.940, 246, 96
257,  -0.068, -0.556,  0.826, 52.450, 55.700, 15.690,  4.330,  0.980,  0.060, 32.030, 37.560, 96.940, 248, 102
258,  -0.069, -0.557,  0.829, 52.480, 55.150, 16.190,  4.270,  0.920, -0.060, 32.030, 37.490, 96.940, 246, 79
259,  -0.069, -0.556,  0.826, 51.790, 55.160, 15.760,  4.520,  1.040,  0.060, 32.050, 37.490, 96.940, 247, 60
260,  -0.068, -0.556,  0.826, 52.230, 55.410, 15.860,  4.460,  1.160, -0.060, 32.030, 37.580, 96.940, 246, 66
261,  -0.069, -0.556,  0.828, 52.140, 55.130, 15.390,  4.330,  1.040,  0.000, 32.060, 37.520, 96.940, 248, 57
262,  -0.068, -0.556,  0.826, 51.990, 55.020, 17.180,  4.700,  1.040,  0.180, 32.030, 37.570, 96.940, 247, 79
263,  -0.069, -0.555,  0.827, 52.050, 55.510, 16.690,  4.390,  0.790, -0.060, 31.990, 37.520, 96.940, 249, 10
264,  -0.070, -0.556,  0.827, 52.360, 55.310, 16.590,  4.270,  0.920, -0.060, 32.010, 37.520, 96.940, 249, 51
265,  -0.070, -0.556,  0.826, 52.370, 55.460, 16.220,  4.460,  0.920, -0.060, 32.060, 37.570, 96.940, 249, 106
266,  -0.071, -0.556,  0.826, 52.260, 55.110, 16.260,  4.460,  1.040, -0.060, 32.030, 37.500, 96.940, 247, 75
267,  -0.070, -0.556,  0.827, 51.860, 55.310, 16.310,  4.330,  0.850,  0.000, 32.010, 37.570, 96.940, 248, 1
268,  -0.069, -0.556,  0.826, 52.390, 55.400, 15.980,  4.460,  0.920,  0.000, 32.010, 37.590, 96.940, 250, 82
269,  -0.070, -0.556,  0.827, 52.530, 55.330, 16.410,  4.580,  0.920,  0.060, 32.050, 37.550, 96.940, 248, 19
270,  -0.069, -0.555,  0.827, 52.270, 55.880, 16.190,  4.580,  0.920,  0.000, 32.060, 37.540, 96.940, 248, 19
271,  -0.069, -0.557,  0.828, 52.250, 55.400, 16.600,  4.520,  0.920,  0.060, 32.060, 37.530, 96.940, 248, 41
272,  -0.071, -0.557,  0.827, 51.870, 55.250, 16.200,  4.580,  0.980, -0.120, 32.030, 37.610, 96.940, 248, 70
273,  -0.069, -0.556,  0.827, 51.980, 55.910, 16.140,  4.270,  1.040,  0.120, 32.010, 37.500, 96.930, 246, 73
274,  -0.069, -0.557,  0.828, 51.760, 55.530, 16.610,  4.390,  0.980,  0.000, 32.060, 37.500, 96.940, 251, 35
275,  -0.069, -0.556,  0.828, 52.140, 55.250, 16.690,  4.520,  0.920, -0.180, 32.060, 37.550, 96.940, 247, 24
276,  -0.069, -0.556,  0.827, 52.610, 54.920, 16.040,  4.520,  0.980, -0.060, 32.060, 37.510, 96.940, 248, 20
277,  -0.070, -0.556,  0.827, 51.770, 55.770, 16.410,  4.520,  0.920,  0.000, 32.050, 37.550, 96.940, 249, 12
278,  -0.069, -0.556,  0.827, 51.950, 54.830, 15.750,  4.640,  0.920,  0.000, 32.030, 37.550, 96.940, 249, 40
279,  -0.069, -0.556,  0.827, 52.160, 55.330, 15.690,  4.520,  0.920,  0.120, 32.010, 37.560, 96.940, 247, 41
280,  -0.070, -0.556,  0.827, 52.270, 55.400, 16.850,  4.580,  0.920, -0.120, 32.030, 37.540, 96.940, 246, 15
281,  -0.069, -0.557,  0.828, 52.730, 55.910, 16.410,  4.700,  1.040,  0.240, 32.060, 37.470, 96.940, 248, 1
282,  -0.069, -0.556,  0.828, 52.170, 55.660, 16.530,  4.640,  1.040,  0.060, 32.010, 37.590, 96.940, 248, 2
283,  -0.070, -0.556,  0.827, 51.900, 56.260, 15.640,  4.580,  0.980, -0.060, 32.030, 37.570, 96.940, 250, 14
284,  -0.069, -0.556,  0.828, 51.430, 55.330, 15.270,  4.640,  1.040,  0.180, 32.030, 37.550, 96.900, 249, 18
285,  -0.069, -0.556,  0.828, 51.900, 55.600, 16.040,  4.700,  1.100,  0.120, 32.010, 37.560, 96.880, 248, 43
286,  -0.068, -0.556,  0.829, 51.990, 55.220, 16.220,  4.580,  1.040,  0.120, 32.010, 37.600, 96.830, 250, 49
287,  -0.069, -0.556,  0.827, 52.500, 55.360, 15.150,  4.520,  0.850, -0.060, 32.030, 37.510, 96.860, 245, 81
288,  -0.070, -0.555,  0.829, 52.080, 55.190, 15.630,  4.390,  0.980,  0.060, 32.010, 37.570, 96.870, 248, 30
289,  -0.070, -0.556,  0.828, 51.840, 54.790, 16.170,  4.880,  1.040,  0.000, 32.100, 37.570, 96.850, 250, 73
290,  -0.070, -0.556,  0.828, 52.340, 54.980, 15.520,  4.520,  0.850,  0.000, 32.050, 37.530, 96.880, 248, 36
291,  -0.071, -0.557,  0.827, 51.830, 54.860, 15.600,  4.460,  0.980,  0.060, 32.050, 37.500, 96.880, 249, 20
292,  -0.069, -0.556,  0.828, 51.840, 55.310, 17.410,  4.640,  1.040,  0.120, 31.990, 37.540, 96.940, 247, 57
293,  -0.070, -0.556,  0.827, 51.710, 55.770, 16.520,  4.640,  0.790,  0.120, 32.050, 37.540, 96.940, 248, 101
294,  -0.068, -0.557,  0.828, 52.310, 55.130, 15.840,  4.640,  1.040,  0.060, 32.050, 37.530, 96.940, 248, 67
295,  -0.069, -0.556,  0.828, 51.760, 55.200, 15.940,  4.880,  1.100,  0.120, 32.010, 37.500, 96.940, 249, 64
296,  -0.070, -0.556,  0.828, 51.460, 55.360, 17.490,  4.760,  1.040,  0.180, 32.030, 37.520, 96.940, 248, 10
297,  -0.069, -0.556,  0.828, 51.790, 55.800, 16.560,  4.640,  0.920,  0.000, 32.030, 37.570, 96.940, 249, 27
298,  -0.069, -0.556,  0.828, 52.340, 55.040, 15.610,  4.460,  1.100,  0.060, 32.030, 37.600, 96.940, 247, 62
299,  -0.069, -0.556,  0.828, 52.140, 55.160, 15.760,  4.760,  1.100,  0.180, 32.050, 37.600, 96.940, 249, 4
300,  -0.068, -0.557,  0.829, 51.750, 55.520, 15.810,  4.520,  0.980, -0.060, 32.060, 37.600, 96.940, 247, 19
301,  -0.069, -0.557,  0.828, 52.360, 55.590, 15.990,  4.580,  1.100,  0.120, 32.080, 37.540, 96.940, 248, 70
302,  -0.069, -0.556,  0.829, 52.120, 55.290, 16.150,  4.700,  1.040, -0.120, 32.030, 37.520, 96.940, 249, 19
303,  -0.070, -0.558,  0.828, 51.790, 54.870, 16.360,  4.580,  1.220,  0.000, 32.080, 37.530, 96.940, 250, 25
304,  -0.070, -0.556,  0.828, 51.680, 55.380, 16.430,  4.700,  0.850,  0.060, 32.050, 37.500, 96.940, 250, 25
305,  -0.070, -0.556,  0.828, 51.700, 55.260, 15.720,  4.700,  0.790,  0.060, 32.010, 37.550, 96.940, 250, 10
306,  -0.070, -0.556,  0.828, 51.780, 55.520, 16.360,  4.460,  0.980,  0.060, 31.990, 37.470, 96.940, 246, 25
307,  -0.070, -0.557,  0.827, 51.860, 55.050, 17.360,  4.520,  1.100, -0.060, 32.030, 37.540, 96.940, 248, 56
308,  -0.070, -0.555,  0.828, 51.810, 55.200, 17.220,  4.210,  0.790, -0.060, 32.030, 37.550, 96.940, 247, 33
309,  -0.069, -0.556,  0.829, 52.120, 55.770, 16.000,  4.330,  1.040, -0.060, 32.010, 37.410, 96.940, 248, -1
310,  -0.069, -0.556,  0.828, 51.340, 55.710, 14.870,  4.390,  0.980,  0.060, 32.050, 37.580, 96.940, 248, 30
311,  -0.069, -0.556,  0.829, 51.570, 55.690, 16.330,  4.580,  0.980,  0.060, 32.030, 37.540, 96.930, 250, 14
312,  -0.069, -0.557,  0.828, 52.320, 55.410, 16.090,  4.520,  0.980,  0.060, 32.030, 37.560, 96.940, 249, 35
313,  -0.069, -0.556,  0.828, 52.080, 55.760, 16.430,  4.520,  0.980,  0.000, 32.030, 37.560, 96.940, 248, 28
314,  -0.069, -0.555,  0.827, 51.670, 55.190, 17.150,  4.330,  0.920,  0.060, 32.050, 37.530, 96.940, 248, 60
315,  -0.070, -0.556,  0.827, 51.730, 55.320, 17.140,  4.520,  0.980,  0.000, 32.050, 37.530, 96.940, 247, 125
316,  -0.069, -0.555,  0.828, 51.540, 55.920, 15.770,  4.640,  1.040,  0.000, 32.050, 37.500, 96.940, 249, 54
317,  -0.070, -0.556,  0.827, 51.160, 55.270, 15.810,  4.460,  0.920,  0.120, 32.050, 37.600, 96.940, 246, 40
318,  -0.069, -0.556,  0.827, 51.890, 55.440, 16.030,  4.640,  1.040,  0.120, 32.050, 37.490, 96.940, 250, 51
319,  -0.069, -0.556,  0.828, 51.940, 55.080, 15.980,  4.640,  0.980,  0.060, 32.060, 37.570, 96.940, 247, 112
320,  -0.070, -0.556,  0.827, 51.780, 55.690, 15.170,  4.520,  0.850,  0.060, 32.030, 37.550, 96.940, 248, 51
321,  -0.069, -0.556,  0.827, 51.950, 55.370, 16.970,  4.390,  0.920,  0.000, 32.030, 37.580, 96.940, 250, 48
322,  -0.070, -0.556,  0.828, 52.400, 54.770, 16.750,  4.640,  1.160, -0.180, 32.030, 37.470, 96.940, 248, 1
323,  -0.069, -0.557,  0.828, 52.090, 55.040, 16.370,  4.580,  0.980,  0.060, 32.050, 37.450, 96.940, 248, 66
324,  -0.068, -0.556,  0.828, 51.790, 55.570, 16.520,  4.520,  0.980,  0.000, 32.010, 37.520, 96.940, 248, 87
325,  -0.069, -0.556,  0.827, 51.980, 55.580, 15.980,  4.460,  0.980,  0.000, 32.060, 37.550, 96.940, 247, 69
326,  -0.069, -0.556,  0.827, 51.460, 55.590, 15.840,  4.520,  0.730,  0.060, 32.060, 37.580, 96.940, 248, 20
327,  -0.068, -0.556,  0.828, 51.980, 55.290, 16.190,  4.520,  1.040,  0.120, 32.010, 37.540, 96.940, 249, -1
328,  -0.069, -0.556,  0.826, 51.760, 55.850, 16.330,  4.580,  0.850,  0.060, 32.010, 37.570, 96.940, 245, 92
329,  -0.069, -0.557,  0.827, 51.950, 55.480, 16.110,  4.580,  0.920,  0.120, 32.050, 37.520, 96.940, 250, 48
330,  -0.069, -0.557,  0.826, 52.210, 55.210, 16.460,  4.640,  0.980,  0.060, 32.030, 37.550, 96.940, 249, 54
331,  -0.069, -0.556,  0.828, 51.570, 55.400, 15.910,  4.760,  0.980,  0.060, 32.050, 37.560, 96.930, 249, -1
332,  -0.069, -0.556,  0.825, 52.500, 55.470, 17.180,  4.460,  0.980,  0.000, 32.050, 37.570, 96.880, 247, 25
333,  -0.068, -0.556,  0.827, 51.620, 55.200, 16.190,  4.580,  0.920,  0.000, 32.030, 37.570, 96.860, 249, 15
334,  -0.068, -0.556,  0.827, 52.380, 54.970, 17.030,  4.700,  1.040, -0.120, 32.030, 37.600, 96.860, 249, 8
335,  -0.069, -0.556,  0.828, 51.950, 55.990, 15.950,  4.580,  0.920,  0.120, 32.050, 37.540, 96.860, 249, 51
336,  -0.068, -0.557,  0.828, 51.890, 55.470, 16.090,  4.520,  0.850,  0.000, 32.050, 37.540, 96.830, 249, 57
337,  -0.069, -0.556,  0.827, 52.490, 55.710, 17.100,  4.580,  1.100,  0.000, 32.060, 37.520, 96.880, 247, 45
338,  -0.069, -0.556,  0.828, 52.060, 55.600, 16.160,  4.640,  1.160,  0.060, 32.050, 37.570, 96.890, 246, 106
339,  -0.070, -0.557,  0.828, 51.990, 55.710, 16.360,  4.580,  0.980,  0.060, 32.010, 37.540, 96.930, 250, 145
340,  -0.069, -0.557,  0.827, 52.500, 55.520, 16.550,  4.460,  0.850, -0.060, 32.030, 37.530, 96.940, 245, 114
341,  -0.069, -0.556,  0.827, 52.310, 55.460, 16.390,  4.700,  1.040,  0.060, 32.060, 37.490, 96.930, 247, 10
342,  -0.069, -0.557,  0.827, 51.330, 55.330, 16.670,  4.640,  0.980,  0.060, 32.030, 37.560, 96.940, 246, -1
343,  -0.069, -0.556,  0.828, 52.010, 55.620, 15.950,  4.700,  0.790,  0.000, 32.010, 37.550, 96.940, 248, 21
344,  -0.069, -0.556,  0.828, 51.920, 55.520, 16.600,  4.390,  1.160, -0.120, 32.050, 37.520, 96.940, 246, 5
345,  -0.070, -0.557,  0.829, 51.590, 55.770, 16.650,  4.520,  1.100,  0.060, 32.100, 37.530, 96.940, 249, 42
346,  -0.069, -0.557,  0.828, 51.730, 56.080, 16.270,  4.760,  0.920,  0.060, 32.050, 37.520, 96.940, 247, 56
347,  -0.068, -0.557,  0.828, 52.110, 55.160, 15.060,  4.520,  1.040,  0.120, 32.050, 37.620, 96.940, 248, 71
348,  -0.069, -0.558,  0.828, 51.920, 55.490, 16.740,  4.580,  0.920, -0.060, 32.050, 37.550, 96.940, 248, 51
349,  -0.069, -0.557,  0.828, 52.120, 55.880, 17.290,  4.580,  0.790,  0.060, 32.060, 37.530, 96.940, 247, 45
350,  -0.069, -0.557,  0.829, 51.760, 55.320, 16.850,  4.270,  0.790,  0.060, 32.060, 37.600, 96.940, 247, 71
351,  -0.069, -0.557,  0.826, 51.980, 55.000, 16.750,  4.520,  1.100, -0.120, 32.030, 37.490, 96.930, 247, 55
352,  -0.069, -0.556,  0.828, 51.830, 55.430, 16.140,  4.520,  0.980,  0.060, 32.060, 37.610, 96.940, 249, 33
353,  -0.069, -0.558,  0.828, 51.890, 55.040, 17.350,  4.460,  0.920,  0.120, 32.030, 37.600, 96.940, 250, 79
354,  -0.069, -0.556,  0.828, 51.930, 55.180, 16.410,  4.640,  0.920,  0.000, 32.050, 37.460, 96.940, 248, 31
355,  -0.069, -0.557,  0.828, 51.920, 55.260, 16.270,  4.460,  1.100, -0.060, 32.030, 37.640, 96.930, 249, 25
356,  -0.068, -0.556,  0.828, 52.200, 55.000, 17.650,  4.520,  0.730,  0.000, 32.050, 37.500, 96.940, 249, 39
357,  -0.069, -0.556,  0.827, 51.870, 55.820, 16.020,  4.520,  0.920,  0.120, 32.030, 37.600, 96.940, 249, 73
358,  -0.068, -0.557,  0.827, 52.050, 55.600, 16.260,  4.390,  0.920,  0.060, 32.050, 37.590, 96.940, 247, 105
359,  -0.070, -0.556,  0.828, 51.480, 55.270, 16.150,  4.460,  0.980,  0.000, 32.010, 37.560, 96.940, 250, 45
360,  -0.070, -0.556,  0.827, 52.210, 55.930, 16.190,  4.520,  0.980,  0.000, 32.050, 37.530, 96.940, 246, 4
361,  -0.068, -0.556,  0.827, 52.420, 55.520, 16.490,  4.330,  0.790,  0.000, 31.990, 37.490, 96.940, 245, 22
362,  -0.068, -0.556,  0.828, 52.310, 55.040, 15.880,  4.270,  1.040,  0.000, 32.060, 37.610, 96.940, 248, 21
363,  -0.069, -0.557,  0.827, 52.160, 55.740, 16.210,  4.640,  1.040,  0.000, 32.030, 37.530, 96.940, 249, 38
364,  -0.070, -0.555,  0.827, 52.000, 55.020, 16.850,  4.460,  1.100,  0.000, 32.050, 37.480, 96.940, 248, 31
365,  -0.069, -0.556,  0.828, 52.050, 55.200, 15.600,  4.460,  0.980,  0.000, 32.050, 37.520, 96.940, 245, 42
366,  -0.069, -0.557,  0.828, 51.530, 55.210, 16.960,  4.460,  0.850, -0.060, 32.010, 37.440, 96.940, 247, 70
367,  -0.070, -0.556,  0.828, 51.900, 55.040, 16.590,  4.460,  0.920,  0.060, 32.050, 37.570, 96.940, 251, 108
368,  -0.070, -0.556,  0.829, 51.750, 55.540, 16.630,  4.460,  0.920,  0.060, 32.050, 37.520, 96.940, 247, 60
369,  -0.069, -0.556,  0.827, 51.900, 55.640, 15.840,  4.520,  0.980, -0.060, 32.060, 37.570, 96.940, 247, 63
370,  -0.069, -0.556,  0.828, 52.110, 55.350, 16.920,  4.460,  0.850,  0.000, 32.060, 37.520, 96.940, 250, 69
371,  -0.070, -0.556,  0.828, 51.330, 55.640, 15.710,  4.460,  0.920,  0.000, 32.050, 37.550, 96.940, 247, 68
372,  -0.070, -0.556,  0.827, 51.840, 55.100, 16.330,  4.520,  0.920, -0.060, 32.030, 37.570, 96.940, 249, 7
373,  -0.069, -0.556,  0.827, 52.200, 55.080, 16.460,  4.580,  0.850,  0.120, 32.030, 37.490, 96.940, 246, -1
374,  -0.070, -0.556,  0.829, 51.660, 55.310, 15.730,  4.580,  0.980,  0.120, 32.030, 37.590, 96.940, 246, 2
375,  -0.070, -0.557,  0.827, 51.710, 55.190, 16.160,  4.700,  0.980,  0.120, 32.050, 37.530, 96.940, 247, 27
376,  -0.069, -0.556,  0.828, 51.700, 55.040, 16.040,  4.390,  0.790,  0.060, 32.060, 37.560, 96.940, 247, 23
377,  -0.069, -0.556,  0.828, 51.290, 55.730, 16.780,  4.700,  0.790,  0.000, 32.060, 37.500, 96.940, 250, 33
378,  -0.070, -0.557,  0.828, 51.500, 55.030, 15.990,  4.760,  0.850,  0.120, 32.050, 37.510, 96.940, 248, 37
379,  -0.070, -0.556,  0.829, 51.590, 55.200, 15.430,  4.760,  0.790,  0.120, 32.060, 37.570, 96.890, 246, 19
380,  -0.070, -0.556,  0.828, 51.560, 55.480, 15.920,  4.520,  1.160,  0.060, 32.080, 37.540, 96.880, 247, 79
381,  -0.070, -0.556,  0.828, 51.730, 55.270, 16.030,  4.460,  0.850,  0.000, 32.060, 37.500, 96.820, 248, 81
382,  -0.069, -0.555,  0.828, 51.770, 55.760, 15.750,  4.580,  0.980,  0.000, 32.080, 37.570, 96.870, 249, 124
383,  -0.070, -0.555,  0.827, 51.570, 55.210, 16.590,  4.460,  1.040,  0.060, 32.060, 37.580, 96.860, 246, 86
384,  -0.070, -0.557,  0.828, 52.140, 55.350, 14.970,  4.580,  0.920,  0.060, 32.060, 37.520, 96.860, 250, 27
385,  -0.068, -0.556,  0.827, 51.870, 55.490, 16.520,  4.880,  0.850, -0.060, 32.030, 37.530, 96.870, 249, 19
386,  -0.069, -0.556,  0.826, 52.090, 55.460, 16.350,  4.700,  0.980,  0.000, 32.010, 37.460, 96.900, 247, 62
387,  -0.069, -0.556,  0.827, 51.790, 55.210, 15.730,  4.640,  0.850, -0.180, 32.050, 37.530, 96.940, 248, 13
388,  -0.069, -0.556,  0.827, 51.810, 55.030, 15.470,  4.580,  0.850,  0.120, 32.050, 37.580, 96.940, 247, -1
389,  -0.071, -0.556,  0.829, 51.490, 55.600, 16.520,  4.460,  1.160,  0.060, 32.050, 37.480, 96.940, 250, 17
390,  -0.070, -0.556,  0.828, 51.980, 55.490, 15.770,  4.640,  0.920, -0.120, 32.030, 37.550, 96.940, 249, 30
391,  -0.070, -0.556,  0.828, 51.930, 55.320, 15.030,  4.520,  1.100,  0.000, 32.050, 37.540, 96.940, 247, 37
392,  -0.069, -0.556,  0.829, 51.860, 55.540, 16.210,  4.580,  0.920, -0.060, 32.060, 37.510, 96.940, 247, 31
393,  -0.070, -0.557,  0.828, 52.040, 55.620, 17.070,  4.700,  1.040, -0.120, 32.050, 37.540, 96.940, 250, 54
394,  -0.069, -0.556,  0.828, 51.500, 55.410, 16.630,  4.460,  0.980,  0.000, 32.050, 37.540, 96.940, 246, 113
395,  -0.069, -0.558,  0.829, 51.950, 55.690, 15.880,  4.700,  0.980,  0.060, 32.080, 37.570, 96.940, 248, 36
396,  -0.069, -0.556,  0.827, 51.720, 55.820, 16.000,  4.580,  0.790,  0.000, 32.060, 37.530, 96.940, 248, 20
397,  -0.068, -0.556,  0.828, 52.040, 55.220, 16.550,  4.460,  0.790,  0.060, 32.050, 37.610, 96.940, 247, -1
398,  -0.069, -0.557,  0.829, 51.620, 55.590, 16.830,  4.700,  0.980,  0.120, 32.060, 37.500, 96.940, 248, 14
