Index, accelX, accelY, accelZ, magX, magY, magZ, gyroX, gyroY, gyroZ, temp, rH, pressure, proximity, maxAudio
202,  -0.106, -0.606,  0.833, 43.370, 57.650, 12.000,  4.640,  0.850, -0.060, 31.850, 37.820, 96.940, 248, 103
203,  -0.043, -0.556,  0.822, -6.240, 55.750, 17.180,  4.580,  1.040,  0.000, 31.830, 37.830, 96.940, 248, 142
204,  -0.032, -0.487,  0.806, -45.400, 55.020, 21.020,  4.460,  1.100, -0.060, 31.850, 37.820, 96.930, 246, 119
205,  -0.113, -0.571,  0.815, -60.720, 53.270, 22.780,  5.000,  0.920,  0.120, 31.810, 37.820, 96.940, 249, 151
206,  -0.091, -0.580,  0.858, -44.200, 50.380, 26.030,  4.580,  0.920, -0.120, 31.830, 37.790, 96.940, 249, 199
207,  -0.023, -0.543,  0.824, -9.550, 46.880, 27.610,  4.210,  1.160, -0.120, 31.810, 37.740, 96.940, 248, 147
208,  -0.072, -0.528,  0.783,  9.990, 46.810, 27.820,  4.390,  1.100,  0.060, 31.870, 37.750, 96.940, 248, 136
209,  -0.098, -0.554,  0.854, 38.260, 50.260, 23.780,  4.820,  0.850,  0.060, 31.850, 37.840, 96.940, 246, 180
210,  -0.049, -0.553,  0.883, 84.330, 53.190, 18.650,  4.150,  1.040, -0.180, 31.830, 37.820, 96.940, 246, 144
211,  -0.041, -0.544,  0.804, 130.770, 54.980, 14.070,  4.520,  1.040,  0.060, 31.830, 37.850, 96.930, 248, 111
212,  -0.075, -0.529,  0.810, 159.470, 55.810, 10.860,  4.940,  0.980,  0.000, 31.830, 37.850, 96.930, 250, 143
213,  -0.085, -0.552,  0.885, 161.270, 57.780,  8.910,  4.150,  1.040, -0.120, 31.800, 37.820, 96.940, 251, 155
214,  -0.050, -0.581,  0.860, 133.030, 61.710,  6.070,  4.390,  1.160,  0.000, 31.830, 37.800, 96.940, 247, 133
215,  -0.046, -0.562,  0.768, 103.870, 64.620,  4.860,  4.760,  0.920,  0.060, 31.800, 37.820, 96.940, 247, 139
216,  -0.081, -0.502,  0.830, 83.240, 62.510,  6.300,  4.390,  1.100, -0.060, 31.830, 37.790, 96.940, 247, 158
217,  -0.088, -0.568,  0.884, 46.370, 58.780, 10.950,  3.970,  1.160, -0.120, 31.810, 37.820, 96.930, 247, 182
218,  -0.048, -0.611,  0.808, -2.190, 56.030, 16.390,  4.520,  0.980,  0.060, 31.830, 37.790, 96.940, 248, 151
219,  -0.048, -0.538,  0.776, -43.860, 55.110, 20.780,  4.700,  0.670,  0.120, 31.870, 37.830, 96.890, 249, 155
220,  -0.073, -0.520,  0.852, -59.880, 53.600, 23.650,  4.210,  1.160, -0.060, 31.850, 37.870, 96.870, 248, 178
221,  -0.093, -0.614,  0.856, -42.000, 50.280, 25.820,  4.700,  0.790,  0.060, 31.780, 37.760, 96.870, 248, 201
222,  -0.059, -0.586,  0.780, -5.640, 45.890, 26.420,  4.820,  0.980,  0.000, 31.830, 37.810, 96.840, 247, 140
223,  -0.038, -0.496,  0.813, 14.590, 47.460, 27.050,  4.270,  0.980, -0.120, 31.810, 37.840, 96.860, 249, 106
224,  -0.106, -0.571,  0.837, 48.350, 50.670, 23.430,  4.520,  0.980, -0.120, 31.850, 37.820, 96.840, 249, 130
225,  -0.095, -0.607,  0.826, 99.440, 53.860, 17.870,  4.880,  0.980,  0.120, 31.850, 37.780, 96.880, 245, 152
226,  -0.033, -0.542,  0.804, 143.190, 54.970, 13.280,  4.760,  0.920, -0.180, 31.830, 37.760, 96.910, 248, 82
227,  -0.068, -0.523,  0.802, 163.700, 56.620,  9.440,  4.330,  0.980, -0.240, 31.830, 37.780, 96.940, 248, 118
228,  -0.121, -0.608,  0.838, 153.420, 59.270,  9.340,  4.580,  0.920,  0.180, 31.810, 37.780, 96.940, 249, 151
229,  -0.066, -0.587,  0.850, 119.370, 62.990,  5.760,  4.580,  0.850,  0.060, 31.870, 37.760, 96.940, 246, 149
230,  -0.039, -0.510,  0.821, 86.690, 62.480,  7.180,  4.150,  1.160, -0.060, 31.850, 37.850, 96.930, 249, 163
231,  -0.092, -0.561,  0.791, 51.220, 59.010, 10.630,  4.940,  0.790,  0.180, 31.890, 37.720, 96.940, 248, 165
232,  -0.102, -0.574,  0.866, -0.090, 56.240, 15.780,  4.520,  0.670, -0.060, 31.890, 37.750, 96.940, 250, 139
233,  -0.042, -0.551,  0.857, -41.320, 55.100, 20.960,  4.270,  1.220, -0.180, 31.890, 37.800, 96.930, 246, 132
234,  -0.055, -0.565,  0.768, -59.560, 54.250, 22.630,  4.330,  1.100,  0.000, 31.830, 37.750, 96.940, 248, 152
235,  -0.096, -0.542,  0.820, -47.400, 50.700, 25.960,  4.640,  0.980,  0.000, 31.850, 37.890, 96.940, 250, 158
236,  -0.080, -0.555,  0.891, -11.650, 47.190, 27.780,  4.150,  1.160, -0.060, 31.870, 37.830, 96.940, 250, 136
237,  -0.034, -0.567,  0.834,  9.380, 47.270, 28.720,  4.210,  1.100,  0.060, 31.850, 37.840, 96.940, 247, 134
238,  -0.054, -0.526,  0.785, 37.440, 50.040, 24.350,  4.700,  0.980,  0.060, 31.830, 37.820, 96.940, 246, 126
239,  -0.091, -0.524,  0.852, 84.370, 54.000, 19.510,  4.390,  1.040,  0.120, 31.900, 37.860, 96.940, 247, 123
240,  -0.073, -0.585,  0.884, 130.520, 54.470, 14.780,  4.270,  1.100,  0.000, 31.870, 37.750, 96.940, 248, 134
241,  -0.048, -0.614,  0.788, 159.990, 55.700, 11.850,  4.580,  0.850,  0.060, 31.850, 37.860, 96.940, 245, 107
242,  -0.054, -0.488,  0.814, 161.740, 57.890,  8.040,  4.270,  0.920, -0.120, 31.870, 37.820, 96.930, 247, 157
243,  -0.081, -0.552,  0.869, 134.050, 61.450,  7.060,  4.090,  1.220,  0.000, 31.850, 37.870, 96.930, 246, 138
244,  -0.078, -0.618,  0.839, 105.070, 64.600,  5.490,  4.330,  0.730, -0.060, 31.870, 37.790, 96.940, 248, 117
245,  -0.038, -0.530,  0.807, 83.420, 62.230,  7.150,  4.760,  1.100,  0.000, 31.870, 37.850, 96.940, 247, 152
246,  -0.049, -0.492,  0.820, 45.130, 58.330, 10.450,  3.850,  1.040, -0.060, 31.890, 37.790, 96.940, 247, 172
247,  -0.107, -0.598,  0.844, -3.830, 56.070, 17.100,  4.520,  0.920,  0.120, 31.870, 37.810, 96.940, 246, 119
248,  -0.074, -0.605,  0.808, -43.130, 54.630, 20.360,  4.880,  0.670, -0.180, 31.900, 37.860, 96.940, 247, 141
249,  -0.026, -0.511,  0.813, -59.420, 53.890, 22.750,  4.210,  1.220, 15.440, 31.830, 37.840, 96.930, 248, 124
250,  -0.091, -0.536,  0.820, -46.590, 50.680, 25.720,  4.330,  0.980,  0.180, 31.850, 37.750, 96.940, 249, 131
251,  -0.109, -0.611,  0.844, -11.500, 47.420, 27.870,  4.820,  0.980, -0.060, 31.870, 37.730, 96.940, 248, 151
252,  -0.039, -0.549,  0.827,  9.890, 47.240, 26.880,  4.520,  0.920, -0.120, 31.810, 37.800, 96.930, 248, 154
253,  -0.040, -0.523,  0.791, 36.960, 50.280, 23.820,  4.270,  1.040, -0.060, 31.850, 37.820, 96.940, 246, 123
254,  -0.117, -0.576,  0.809, 83.840, 53.470, 18.100,  4.820,  0.980,  0.120, 31.870, 37.760, 96.930, 248, 122
255,  -0.086, -0.583,  0.868, 131.210, 54.990, 15.140,  4.580,  0.980,  0.060, 31.850, 37.760, 96.930, 245, 126
256,  -0.044, -0.566,  0.827, 161.270, 56.290, 11.060,  4.270,  1.220, -0.120, 31.890, 37.820, 96.930, 247, 132
257,  -0.065, -0.551,  0.773, 160.750, 58.580,  8.670,  4.820,  0.920,  0.060, 31.870, 37.840, 96.940, 247, 173
258,  -0.102, -0.559,  0.844, 132.280, 61.850,  6.120,  4.880,  1.100, -0.060, 31.890, 37.720, 96.940, 246, 114
259,  -0.069, -0.559,  0.877, 104.210, 64.830,  4.490,  4.210,  1.100, -0.120, 31.870, 37.800, 96.940, 247, 101
260,  -0.043, -0.587,  0.791, 83.090, 62.080,  7.200,  4.700,  0.730,  0.180, 31.830, 37.860, 96.940, 247, 124
261,  -0.073, -0.525,  0.790, 44.930, 57.680, 11.630,  4.640,  0.790,  0.120, 31.870, 37.810, 96.940, 247, 127
262,  -0.092, -0.538,  0.877, -3.550, 55.380, 15.360,  4.460,  1.100,  0.060, 31.830, 37.750, 96.940, 249, 135
263,  -0.076, -0.621,  0.845, -43.380, 54.870, 20.530,  4.270,  1.100, -0.060, 31.870, 37.810, 96.940, 249, 148
264,  -0.049, -0.567,  0.782, -59.910, 54.130, 22.830,  4.820,  0.920,  0.000, 31.870, 37.780, 96.930, 248, 183
265,  -0.070, -0.485,  0.828, -45.100, 50.610, 25.290,  4.390,  1.040, -0.180, 31.850, 37.780, 96.940, 247, 152
266,  -0.089, -0.562,  0.884, -9.110, 46.960, 27.590,  4.330,  1.040, -0.120, 31.890, 37.790, 96.930, 250, 119
267,  -0.069, -0.605,  0.816, 11.400, 47.570, 27.050,  4.880,  0.670,  0.180, 31.900, 37.740, 96.840, 246, 122
268,  -0.040, -0.513,  0.808, 42.710, 50.930, 22.970,  4.580,  1.100, -0.060, 31.900, 37.760, 96.860, 249, 107
269,  -0.065, -0.506,  0.844, 92.750, 53.990, 18.140,  4.090,  1.100,  0.000, 31.890, 37.770, 96.810, 250, 139
270,  -0.097, -0.611,  0.845, 138.870, 55.250, 13.170,  4.640,  1.100,  0.060, 31.900, 37.820, 96.860, 247, 106
271,  -0.046, -0.560,  0.847, 163.040, 56.090, 10.840,  4.460,  0.920, -0.120, 31.890, 37.790, 96.870, 247, 128
272,  -0.026, -0.493,  0.806, 155.380, 59.420,  8.370,  4.210,  1.040, -0.120, 31.870, 37.860, 96.850, 248, 168
273,  -0.099, -0.569,  0.823, 119.900, 63.550,  5.190,  4.520,  0.790, -0.060, 31.890, 37.820, 96.890, 251, 133
274,  -0.090, -0.577,  0.874, 97.690, 64.360,  4.930,  4.760,  0.850,  0.000, 31.830, 37.810, 96.930, 248, 153
275,  -0.020, -0.544,  0.833, 71.910, 60.890,  8.530,  3.910,  1.040, -0.120, 31.870, 37.840, 96.930, 247, 144
276,  -0.065, -0.526,  0.778, 26.710, 57.300, 12.870,  4.390,  0.920,  0.060, 31.870, 37.730, 96.930, 248, 112
277,  -0.114, -0.581,  0.818, -42.290, 54.820, 19.410,  4.700,  0.850,  0.060, 31.850, 37.800, 96.930, 246, 145
278,  -0.059, -0.561,  0.885, -59.990, 53.890, 22.850,  4.460,  0.790,  0.060, 31.830, 37.780, 96.940, 248, 150
279,  -0.042, -0.557,  0.798, -46.020, 50.960, 24.890,  4.520,  0.850,  0.060, 31.810, 37.760, 96.940, 245, 107
280,  -0.082, -0.549,  0.781, -11.460, 47.410, 27.500,  4.820,  0.730,  0.000, 31.890, 37.820, 96.940, 249, 116
281,  -0.102, -0.571,  0.861,  9.620, 47.250, 28.560,  4.390,  0.730, -0.060, 31.870, 37.760, 96.940, 247, 103
282,  -0.069, -0.578,  0.869, 36.870, 50.170, 23.910,  4.150,  0.790, -0.180, 31.830, 37.860, 96.940, 248, 129
283,  -0.043, -0.570,  0.773, 82.390, 54.100, 20.090,  4.640,  0.790,  0.000, 31.870, 37.870, 96.940, 247, 135
284,  -0.082, -0.541,  0.801, 130.400, 54.610, 15.380,  4.520,  0.790, -0.120, 31.850, 37.750, 96.940, 247, 171
285,  -0.087, -0.564,  0.889, 159.890, 55.750, 12.540,  4.150,  1.040, -0.120, 31.830, 37.790, 96.940, 249, 231
286,  -0.070, -0.614,  0.818, 161.850, 58.030,  9.160,  4.520,  0.920, -0.120, 31.830, 37.720, 96.940, 249, 139
287,  -0.051, -0.541,  0.774, 136.170, 61.500,  6.080,  4.880,  0.850,  0.060, 31.890, 37.780, 96.940, 247, 109
288,  -0.089, -0.513,  0.840, 106.140, 64.600,  5.310,  4.210,  0.920, -0.060, 31.850, 37.810, 96.940, 247, 134
289,  -0.095, -0.603,  0.855, 85.440, 62.230,  5.930,  4.700,  1.100, -0.120, 31.830, 37.820, 96.940, 251, 112
290,  -0.064, -0.599,  0.788, 49.240, 58.480, 10.400,  4.820,  0.850,  0.060, 31.870, 37.820, 96.930, 247, 230
291,  -0.048, -0.504,  0.801,  1.100, 56.400, 15.500,  4.390,  0.790,  0.000, 31.890, 37.720, 96.940, 246, 175
292,  -0.074, -0.533,  0.864, -40.600, 55.350, 20.350,  4.150,  1.220, -0.060, 31.870, 37.830, 96.940, 250, 118
293,  -0.108, -0.625,  0.845, -59.140, 53.530, 22.900,  4.820,  0.920,  0.120, 31.850, 37.770, 96.940, 248, 85
294,  -0.039, -0.553,  0.806, -47.810, 50.810, 26.160,  4.700,  0.850,  0.060, 31.890, 37.890, 96.930, 249, 141
295,  -0.045, -0.490,  0.828, -13.830, 47.170, 26.500,  4.270,  1.100,  0.000, 31.870, 37.760, 96.940, 248, 108
296,  -0.117, -0.589,  0.831,  8.180, 46.640, 28.590,  4.460,  0.980,  0.060, 31.850, 37.860, 96.930, 248, 140
297,  -0.079, -0.586,  0.856, 35.420, 49.890, 24.720,  4.460,  0.850,  0.180, 31.870, 37.760, 96.940, 249, 219
298,  -0.027, -0.528,  0.822, 81.580, 53.020, 18.980,  4.150,  1.100,  0.060, 31.890, 37.740, 96.940, 248, 116
299,  -0.081, -0.525,  0.799, 129.360, 54.350, 14.670,  4.520,  0.920,  0.060, 31.830, 37.820, 96.940, 248, 93
300,  -0.099, -0.561,  0.857, 160.180, 55.350, 12.460,  4.640,  0.730,  0.060, 31.870, 37.760, 96.930, 248, 118
301,  -0.047, -0.555,  0.875, 160.510, 57.540,  8.910,  3.910,  1.100, -0.180, 31.850, 37.710, 96.940, 248, 141
302,  -0.043, -0.545,  0.786, 132.500, 61.300,  7.200,  4.460,  0.920, -0.060, 31.850, 37.720, 96.940, 248, 137
303,  -0.113, -0.555,  0.786, 104.420, 64.560,  5.190,  4.640,  0.850,  0.180, 31.810, 37.780, 96.930, 245, 162
304,  -0.082, -0.557,  0.883, 83.620, 62.290,  7.310,  4.270,  1.040, -0.120, 31.850, 37.850, 96.940, 248, 184
305,  -0.060, -0.588,  0.832, 47.080, 58.720, 10.420,  4.330,  0.850,  0.120, 31.830, 37.720, 96.940, 249, 154
306,  -0.061, -0.550,  0.764, -1.950, 55.810, 16.060,  4.820,  0.790,  0.000, 31.870, 37.720, 96.940, 249, 145
307,  -0.076, -0.518,  0.842, -42.150, 55.320, 20.320,  4.270,  0.920, -0.120, 31.870, 37.780, 96.930, 248, 113
308,  -0.089, -0.588,  0.857, -59.190, 53.750, 24.220,  4.390,  0.920,  0.120, 31.890, 37.840, 96.940, 248, 152
309,  -0.063, -0.597,  0.789, -46.220, 51.270, 25.870,  4.880,  0.610,  0.240, 31.830, 37.800, 96.930, 248, 144
310,  -0.056, -0.505,  0.791, -11.240, 46.970, 26.880,  4.760,  0.920, -0.060, 31.830, 37.730, 96.930, 246, 130
311,  -0.095, -0.558,  0.844,  9.770, 47.330, 28.540,  4.580,  0.850, -0.060, 31.870, 37.840, 96.940, 246, 83
312,  -0.100, -0.620,  0.839, 38.670, 50.230, 24.490,  4.700,  0.850,  0.060, 31.810, 37.770, 96.930, 248, 175
313,  -0.033, -0.546,  0.799, 87.870, 53.600, 18.880,  4.330,  0.920, -0.060, 31.870, 37.800, 96.930, 246, 169
314,  -0.067, -0.486,  0.819, 136.070, 54.940, 14.770,  4.030,  0.980, -0.060, 31.830, 37.850, 96.870, 246, 117
315,  -0.113, -0.594,  0.830, 162.280, 56.090, 11.450,  4.880,  0.920,  0.060, 31.850, 37.790, 96.870, 246, 151
316,  -0.076, -0.581,  0.856, 157.560, 58.360,  8.750,  4.520,  1.100, -0.060, 31.850, 37.790, 96.870, 248, 143
317,  -0.019, -0.528,  0.817, 124.060, 62.210,  7.390,  4.210,  1.220, -0.120, 31.900, 37.860, 96.830, 248, 154
318,  -0.092, -0.545,  0.774, 99.770, 63.730,  5.220,  4.390,  0.920,  0.060, 31.850, 37.810, 96.870, 247, 187
319,  -0.098, -0.555,  0.871, 74.770, 60.890,  8.280,  4.460,  0.790, -0.060, 31.890, 37.810, 96.850, 249, 191
320,  -0.043, -0.559,  0.862, 27.860, 57.560, 14.400,  4.330,  0.980, -0.060, 31.890, 37.750, 96.860, 246, 153
321,  -0.044, -0.549,  0.776, -20.510, 55.240, 18.690,  4.330,  0.850,  0.060, 31.850, 37.810, 96.910, 247, 112
322,  -0.077, -0.518,  0.822, -52.430, 54.300, 21.400,  4.580,  0.980,  0.060, 31.870, 37.780, 96.930, 245, 237
323,  -0.082, -0.554,  0.887, -57.760, 52.370, 24.430,  3.910,  1.160, -0.060, 31.890, 37.900, 96.930, 247, 213
324,  -0.054, -0.588,  0.830, -32.280, 49.100, 27.780,  4.460,  1.040, -0.060, 31.890, 37.850, 96.930, 249, 130
325,  -0.045, -0.529,  0.769,  8.020, 46.730, 27.530,  4.820,  0.730,  0.000, 31.870, 37.800, 96.930, 247, 144
326,  -0.082, -0.516,  0.857, 36.180, 49.820, 24.170,  4.150,  1.100, -0.120, 31.900, 37.830, 96.930, 247, 104
327,  -0.075, -0.573,  0.888, 82.080, 53.440, 20.190,  4.390,  1.160, -0.060, 31.900, 37.730, 96.930, 248, 128
328,  -0.040, -0.608,  0.798, 129.110, 54.810, 15.660,  4.520,  0.980,  0.240, 31.890, 37.740, 96.930, 249, 101
329,  -0.062, -0.486,  0.810, 159.520, 55.640, 11.410,  4.760,  0.920,  0.060, 31.870, 37.840, 96.940, 247, 99
330,  -0.075, -0.525,  0.862, 161.160, 57.560,  8.300,  3.970,  1.220, -0.240, 31.830, 37.850, 96.940, 248, 135
331,  -0.077, -0.603,  0.849, 134.340, 60.930,  7.150,  4.460,  0.980,  0.000, 31.850, 37.830, 96.930, 246, 164
332,  -0.051, -0.576,  0.763, 104.470, 64.140,  6.320,  4.820,  0.980,  0.060, 31.870, 37.860, 96.940, 248, 156
333,  -0.040, -0.492,  0.820, 83.370, 61.430,  8.000,  4.150,  1.160,  0.060, 31.850, 37.790, 96.940, 247, 173
334,  -0.110, -0.564,  0.859, 45.020, 58.390, 11.780,  4.270,  1.100,  0.180, 31.850, 37.740, 96.940, 249, 118
335,  -0.087, -0.631,  0.826, -5.300, 55.770, 17.290,  5.000,  0.980,  0.180, 31.870, 37.810, 96.940, 246, 159
336,  -0.024, -0.513,  0.791, -45.070, 55.330, 20.410,  4.330,  0.980,  0.000, 31.850, 37.730, 96.940, 249, 238
337,  -0.075, -0.517,  0.829, -59.660, 53.450, 22.690,  4.390,  0.920,  0.000, 31.870, 37.780, 96.940, 248, 184
338,  -0.104, -0.614,  0.851, -44.840, 50.420, 25.770,  4.580,  0.980,  0.060, 31.870, 37.730, 96.930, 248, 154
339,  -0.066, -0.599,  0.826, -10.120, 46.530, 27.730,  4.520,  0.850,  0.060, 31.810, 37.820, 96.930, 248, 164
340,  -0.019, -0.507,  0.805, 10.790, 46.880, 27.950,  4.150,  1.040, -0.060, 31.870, 37.750, 96.930, 248, 177
341,  -0.098, -0.562,  0.805, 39.140, 50.610, 23.770,  4.460,  0.920,  0.060, 31.850, 37.800, 96.930, 249, 151
342,  -0.103, -0.602,  0.835, 85.190, 53.450, 19.890,  4.640,  0.850,  0.060, 31.830, 37.730, 96.930, 249, 121
343,  -0.044, -0.563,  0.818, 130.710, 55.290, 14.620,  4.210,  0.980, -0.060, 31.890, 37.870, 96.930, 247, 161
344,  -0.044, -0.521,  0.781, 159.580, 56.050, 11.660,  4.210,  0.980,  0.120, 31.870, 37.800, 96.940, 249, 132
345,  -0.114, -0.582,  0.816, 161.290, 57.450,  8.810,  4.640,  0.790,  0.120, 31.890, 37.830, 96.930, 248, 145
346,  -0.087, -0.583,  0.864, 133.840, 61.210,  7.170,  4.460,  0.920,  0.000, 31.850, 37.780, 96.940, 249, 232
347,  -0.045, -0.568,  0.828, 104.490, 64.320,  6.990,  3.970,  1.100, -0.120, 31.890, 37.840, 96.940, 248, 202
348,  -0.057, -0.547,  0.779, 84.170, 62.330,  8.680,  4.700,  0.790,  0.060, 31.850, 37.750, 96.930, 247, 148
349,  -0.104, -0.580,  0.838, 46.350, 58.040, 11.740,  4.820,  0.730,  0.180, 31.830, 37.800, 96.940, 248, 115
350,  -0.079, -0.553,  0.869, -2.040, 56.350, 16.690,  4.330,  1.040,  0.000, 31.890, 37.750, 96.940, 246, 92
351,  -0.036, -0.576,  0.780, -42.070, 55.130, 20.760,  4.460,  0.980,  0.120, 31.810, 37.750, 96.940, 248, 103
352,  -0.080, -0.542,  0.774, -59.610, 53.740, 22.120,  4.820,  0.850,  0.180, 31.870, 37.830, 96.940, 247, 135
353,  -0.107, -0.558,  0.864, -47.440, 50.980, 25.780,  4.580,  1.100, -0.060, 31.890, 37.730, 96.940, 248, 124
354,  -0.046, -0.560,  0.870, -13.000, 47.030, 27.220,  4.210,  1.160, -0.240, 31.920, 37.800, 96.930, 247, 152
355,  -0.059, -0.572,  0.768,  8.520, 46.860, 27.490,  4.820,  0.920,  0.000, 31.850, 37.770, 96.940, 246, 133
356,  -0.088, -0.523,  0.816, 34.200, 50.270, 25.040,  4.760,  0.730,  0.060, 31.870, 37.790, 96.940, 247, 179
357,  -0.072, -0.559,  0.888, 80.310, 53.860, 19.760,  4.150,  1.100, -0.060, 31.850, 37.770, 96.930, 247, 172
358,  -0.069, -0.623,  0.807, 127.640, 55.070, 15.220,  4.270,  1.040,  0.000, 31.870, 37.780, 96.940, 249, 180
359,  -0.039, -0.529,  0.786, 158.720, 55.940, 11.320,  4.460,  1.040,  0.060, 31.850, 37.770, 96.930, 248, 128
360,  -0.076, -0.512,  0.856, 162.850, 57.780,  9.840,  4.270,  1.100, -0.180, 31.870, 37.800, 96.930, 247, 180
361,  -0.096, -0.583,  0.877, 136.960, 61.100,  7.540,  4.270,  0.850,  0.120, 31.850, 37.820, 96.930, 247, 124
362,  -0.050, -0.571,  0.818, 106.290, 64.400,  5.790,  4.640,  1.040,  0.060, 31.850, 37.810, 96.870, 248, 114
363,  -0.036, -0.491,  0.815, 85.680, 62.430,  7.920,  4.210,  1.220, -0.120, 31.850, 37.800, 96.860, 246, 145
364,  -0.102, -0.553,  0.855, 47.090, 58.260, 11.210,  4.330,  0.980,  0.060, 31.890, 37.750, 96.820, 248, 106
365,  -0.085, -0.627,  0.843, -3.360, 55.910, 15.540,  4.700,  0.920,  0.310, 31.830, 37.790, 96.880, 248, 106
366,  -0.028, -0.531,  0.823, -44.210, 54.880, 19.140,  4.330,  1.100, -0.060, 31.900, 37.750, 96.870, 245, 140
367,  -0.059, -0.514,  0.812, -59.510, 53.270, 22.220,  4.580,  1.040,  0.180, 31.850, 37.750, 96.840, 250, 149
368,  -0.111, -0.603,  0.833, -41.880, 50.450, 24.870,  4.820,  0.920,  0.370, 31.850, 37.790, 96.880, 249, 142
369,  -0.062, -0.555,  0.864, -7.230, 46.590, 27.030,  4.640,  0.980, -0.060, 31.810, 37.780, 96.920, 249, 120
370,  -0.031, -0.536,  0.813, 12.430, 46.970, 27.320,  4.090,  0.980,  0.000, 31.830, 37.810, 96.940, 248, 147
371,  -0.079, -0.548,  0.792, 41.310, 50.560, 23.660,  4.520,  0.980,  0.060, 31.870, 37.830, 96.930, 249, 131
372,  -0.100, -0.585,  0.857, 112.500, 54.460, 16.520,  4.580,  0.850,  0.060, 31.870, 37.820, 96.930, 246, 156
373,  -0.051, -0.571,  0.856, 150.040, 54.680, 13.000,  4.090,  1.340, -0.120, 31.830, 37.760, 96.940, 246, 152
374,  -0.053, -0.558,  0.781, 164.100, 56.640, 10.410,  4.820,  1.040,  0.000, 31.850, 37.850, 96.940, 249, 153
375,  -0.096, -0.546,  0.815, 149.060, 59.610,  7.540,  4.940,  0.920,  0.060, 31.850, 37.780, 96.940, 250, 148
376,  -0.088, -0.550,  0.875, 114.480, 63.820,  7.460,  4.390,  1.100, -0.120, 31.830, 37.730, 96.940, 250, 128
377,  -0.053, -0.617,  0.803, 94.520, 63.230,  6.050,  4.520,  0.790,  0.120, 31.900, 37.790, 96.940, 248, 143
378,  -0.061, -0.535,  0.778, 67.470, 59.950,  8.810,  4.820,  0.790,  0.060, 31.890, 37.730, 96.940, 248, 108
379,  -0.093, -0.526,  0.850, 21.110, 56.690, 13.980,  4.390,  0.980, -0.120, 31.890, 37.750, 96.930, 249, 114
380,  -0.094, -0.616,  0.845, -26.770, 55.000, 17.980,  4.270,  1.280, -0.060, 31.870, 37.740, 96.940, 249, 124
381,  -0.048, -0.587,  0.787, -55.000, 54.200, 21.360,  4.820,  0.730,  0.120, 31.920, 37.870, 96.940, 247, 133
382,  -0.056, -0.480,  0.814, -55.530, 51.810, 23.950,  4.460,  0.920,  0.000, 31.850, 37.790, 96.940, 249, 132
383,  -0.079, -0.555,  0.867, -28.640, 48.880, 26.550,  4.150,  1.220, -0.120, 31.870, 37.800, 96.930, 248, 130
384,  -0.085, -0.607,  0.837,  0.450, 46.090, 27.800,  4.940,  0.790,  0.120, 31.870, 37.810, 96.930, 247, 153
385,  -0.038, -0.524,  0.811, 20.800, 48.120, 26.900,  4.390,  1.040,  0.000, 31.870, 37.820, 96.930, 247, 131
386,  -0.052, -0.494,  0.819, 56.240, 51.540, 22.880,  3.970,  1.040,  0.060, 31.870, 37.810, 96.940, 249, 125
387,  -0.110, -0.602,  0.851, 106.520, 54.020, 17.650,  4.580,  0.850,  0.060, 31.870, 37.800, 96.940, 247, 147
388,  -0.051, -0.563,  0.856, 145.940, 55.410, 13.610,  4.210,  0.980, -0.060, 31.890, 37.750, 96.940, 247, 140
389,  -0.012, -0.511,  0.810, 163.770, 56.410, 11.180,  4.150,  0.980, -0.060, 31.890, 37.770, 96.940, 248, 142
390,  -0.096, -0.556,  0.804, 150.370, 59.360,  7.680,  4.580,  0.920,  0.180, 31.900, 37.790, 96.940, 247, 137
391,  -0.096, -0.560,  0.869, 116.350, 63.390,  5.460,  4.820,  0.920,  0.060, 31.870, 37.770, 96.930, 247, 140
392,  -0.033, -0.560,  0.845, 95.560, 63.680,  5.730,  4.330,  1.160,  0.000, 31.850, 37.780, 96.940, 250, 146
393,  -0.053, -0.549,  0.769, 69.520, 60.660,  9.620,  4.640,  0.850,  0.060, 31.870, 37.820, 96.930, 246, 144
394,  -0.107, -0.568,  0.807, 22.770, 56.370, 14.620,  5.000,  0.790,  0.120, 31.870, 37.710, 96.940, 249, 127
395,  -0.071, -0.560,  0.886, -25.550, 55.490, 17.550,  3.910,  1.160,  0.060, 31.890, 37.810, 96.930, 247, 139
396,  -0.048, -0.584,  0.801, -54.920, 54.490, 21.700,  4.270,  0.920,  0.120, 31.830, 37.830, 96.940, 248, 151
397,  -0.076, -0.541,  0.765, -56.840, 52.100, 23.630,  4.760,  0.850,  0.060, 31.850, 37.710, 96.940, 245, 103
398,  -0.078, -0.532,  0.860, -28.880, 49.050, 25.870,  4.580,  0.850,  0.000, 31.850, 37.810, 96.940, 246, 97
399,  -0.082, -0.601,  0.843,  0.350, 45.950, 27.700,  4.150,  0.980,  0.000, 31.870, 37.770, 96.940, 244, 128
400,  -0.059, -0.576,  0.768, 22.230, 48.380, 26.390,  4.820,  0.850,  0.180, 31.850, 37.740, 96.940, 247, 148
401,  -0.066, -0.501,  0.806, 58.280, 51.870, 21.420,  4.270,  1.040, -0.120, 31.890, 37.790, 96.930, 245, 148
402,  -0.101, -0.575,  0.852, 106.650, 54.490, 16.910,  4.210,  1.100, -0.060, 31.900, 37.880, 96.940, 248, 120
403,  -0.082, -0.611,  0.823, 147.060, 55.160, 13.710,  4.820,  0.920,  0.120, 31.870, 37.780, 96.940, 244, 147
