maxAudio_max,acc_max,mag_max,gyro_max,maxAudio_min,acc_min,mag_min,gyro_min,maxAudio_skew,acc_skew,mag_skew,gyro_skew,maxAudio_kurtosis,acc_kurtosis,mag_kurtosis,gyro_kurtosis,maxAudio_sum,acc_sum,mag_sum,gyro_sum,maxAudio_mean,acc_mean,mag_mean,gyro_mean,maxAudio_std,acc_std,mag_std,gyro_std,maxAudio_var,acc_var,mag_var,gyro_var,class
4.43000e+02,1.08087e+00,1.97150e+02,4.94935e+00,2.31000e+02,8.87088e-01,6.21712e+01,4.22495e+00,-3.03482e-01,-2.34294e-01,5.90041e-02,-4.39498e-01,6.39849e-02,-1.51536e+00,-1.57716e+00,-1.43511e+00,3.09700e+03,8.93923e+00,1.15740e+03,4.16933e+01,3.44111e+02,9.93248e-01,1.28600e+02,4.63259e+00,6.31634e+01,6.85372e-02,5.04147e+01,2.73739e-01,3.98961e+03,4.69735e-03,2.54164e+03,7.49329e-02,3.00000e+00
4.02000e+02,1.07531e+00,1.94846e+02,4.70004e+00,2.41000e+02,8.96953e-01,5.62563e+01,4.20416e+00,1.15869e+00,-5.35093e-01,4.71814e-01,-1.54925e+00,1.38357e+00,-5.23492e-01,-1.57957e+00,3.21211e+00,2.67800e+03,9.01574e+00,1.04572e+03,4.08909e+01,2.97556e+02,1.00175e+00,1.16191e+02,4.54344e+00,4.96767e+01,5.97935e-02,5.54311e+01,1.48872e-01,2.46778e+03,3.57526e-03,3.07260e+03,2.21630e-02,3.00000e+00
3.99000e+02,1.11698e+00,1.23769e+02,4.99401e+00,2.41000e+02,9.33639e-01,5.57890e+01,4.24959e+00,4.88167e-02,-1.58057e-03,4.22658e-01,2.58704e-01,-1.23873e+00,-1.87604e+00,-9.39905e-01,-1.70666e+00,2.88000e+03,9.17821e+00,7.45857e+02,4.12341e+01,3.20000e+02,1.01980e+00,8.28730e+01,4.58157e+00,5.36144e+01,7.19058e-02,2.35983e+01,2.71869e-01,2.87450e+03,5.17044e-03,5.56882e+02,7.39126e-02,3.00000e+00
3.80000e+02,1.08794e+00,1.94192e+02,4.96741e+00,2.41000e+02,8.86146e-01,6.18101e+01,4.25118e+00,3.09764e-01,-5.12802e-02,-1.56165e-01,7.61797e-02,-1.82631e+00,-1.45626e+00,-1.32145e+00,-2.23998e+00,2.75200e+03,8.88550e+00,1.19392e+03,4.13945e+01,3.05778e+02,9.87278e-01,1.32658e+02,4.59939e+00,5.39740e+01,7.18079e-02,4.84182e+01,3.09320e-01,2.91319e+03,5.15637e-03,2.34433e+03,9.56786e-02,3.00000e+00
4.11000e+02,1.10449e+00,1.94171e+02,4.94538e+00,2.73000e+02,9.09384e-01,5.60850e+01,4.35419e+00,9.08710e-01,-4.66716e-02,4.33572e-01,-2.85832e-02,1.18190e+00,-3.28200e-01,-1.53262e+00,-4.97726e-01,2.94900e+03,9.02713e+00,1.03245e+03,4.20866e+01,3.27667e+02,1.00301e+00,1.14716e+02,4.67629e+00,4.09603e+01,6.20439e-02,5.29122e+01,1.89117e-01,1.67775e+03,3.84944e-03,2.79970e+03,3.57653e-02,3.00000e+00
4.04000e+02,1.08475e+00,1.15231e+02,5.10010e+00,2.94000e+02,8.98074e-01,5.44070e+01,4.27875e+00,1.27974e+00,-4.50728e-01,3.80714e-01,-1.78246e-01,1.21983e+00,-1.90778e+00,-1.12007e+00,-1.66542e+00,3.00100e+03,9.08568e+00,7.20022e+02,4.22210e+01,3.33444e+02,1.00952e+00,8.00025e+01,4.69122e+00,3.43042e+01,7.42532e-02,2.11799e+01,2.98783e-01,1.17678e+03,5.51354e-03,4.48586e+02,8.92711e-02,3.00000e+00
4.79000e+02,1.10630e+00,1.97181e+02,4.86178e+00,2.39000e+02,9.09709e-01,6.03830e+01,4.41427e+00,1.47827e+00,6.76660e-01,-1.26011e-01,6.40592e-02,2.87105e+00,-1.02424e+00,-1.43510e+00,-1.33647e+00,2.90900e+03,8.87949e+00,1.17724e+03,4.15624e+01,3.23222e+02,9.86610e-01,1.30805e+02,4.61805e+00,6.95320e+01,7.27329e-02,4.96349e+01,1.64146e-01,4.83469e+03,5.29007e-03,2.46363e+03,2.69440e-02,3.00000e+00
4.32000e+02,1.14036e+00,1.95025e+02,4.99689e+00,2.88000e+02,9.06200e-01,5.50167e+01,4.38102e+00,6.69477e-01,5.13274e-01,4.12274e-01,7.24298e-01,-1.33235e+00,-6.89540e-01,-1.68185e+00,-9.09957e-01,3.12200e+03,9.00196e+00,1.04992e+03,4.16963e+01,3.46889e+02,1.00022e+00,1.16658e+02,4.63292e+00,5.28924e+01,8.09950e-02,5.54120e+01,2.23577e-01,2.79761e+03,6.56019e-03,3.07049e+03,4.99868e-02,3.00000e+00
4.04000e+02,1.08955e+00,1.20610e+02,5.11971e+00,2.29000e+02,9.26523e-01,5.41808e+01,4.30949e+00,4.53531e-01,5.17152e-03,4.50847e-01,2.50710e-01,8.72854e-01,-2.03593e+00,-9.26985e-01,-5.37532e-01,2.75000e+03,9.08887e+00,7.32224e+02,4.18817e+01,3.05556e+02,1.00987e+00,8.13583e+01,4.65352e+00,5.10835e+01,6.46665e-02,2.25920e+01,2.66925e-01,2.60953e+03,4.18175e-03,5.10400e+02,7.12490e-02,3.00000e+00
3.84000e+02,1.09468e+00,1.96615e+02,4.92724e+00,2.55000e+02,8.85145e-01,6.08685e+01,4.45167e+00,1.21867e+00,3.15801e-01,-8.63315e-02,-3.05430e-01,3.40985e+00,-1.15215e+00,-1.52040e+00,-1.67611e+00,2.75300e+03,8.86632e+00,1.17040e+03,4.23087e+01,3.05889e+02,9.85147e-01,1.30045e+02,4.70097e+00,3.49730e+01,7.58951e-02,4.97168e+01,1.80855e-01,1.22311e+03,5.76007e-03,2.47176e+03,3.27085e-02,3.00000e+00
4.81000e+02,1.08615e+00,1.94251e+02,5.12369e+00,2.34000e+02,8.96179e-01,5.48916e+01,4.12260e+00,5.58577e-01,-2.10031e-01,1.64164e-01,2.49537e-01,-7.35973e-01,-1.49501e+00,-1.96291e+00,-9.40386e-01,2.90700e+03,9.03562e+00,1.08708e+03,4.11235e+01,3.23000e+02,1.00396e+00,1.20787e+02,4.56928e+00,8.74914e+01,6.95052e-02,5.62309e+01,3.48017e-01,7.65475e+03,4.83097e-03,3.16192e+03,1.21116e-01,3.00000e+00
3.46000e+02,1.13700e+00,1.08102e+02,4.98848e+00,1.87000e+02,9.04006e-01,5.48710e+01,4.28390e+00,-8.89126e-01,1.55373e-01,3.94656e-01,1.06023e-01,2.90427e-01,-1.36976e+00,-1.33250e+00,-1.58713e+00,2.57800e+03,9.09771e+00,7.02481e+02,4.14470e+01,2.86444e+02,1.01086e+00,7.80535e+01,4.60522e+00,5.11153e+01,8.09307e-02,1.92375e+01,2.65046e-01,2.61278e+03,6.54977e-03,3.70082e+02,7.02496e-02,3.00000e+00
1.91000e+02,1.05037e+00,1.72510e+02,4.74236e+00,9.80000e+01,9.46694e-01,5.59893e+01,4.16376e+00,3.00667e-01,3.83170e-01,-3.75726e-01,-6.92906e-01,-1.30506e+00,-1.01564e+00,-9.97193e-01,-5.72511e-01,1.25800e+03,8.92765e+00,1.09978e+03,4.06859e+01,1.39778e+02,9.91962e-01,1.22198e+02,4.52066e+00,3.42519e+01,3.80262e-02,4.14149e+01,2.01277e-01,1.17319e+03,1.44599e-03,1.71520e+03,4.05126e-02,1.00000e+00
1.71000e+02,1.04834e+00,1.34531e+02,4.95493e+00,9.60000e+01,9.61113e-01,5.43342e+01,4.35378e+00,2.72835e-01,-3.40530e-01,1.68106e+00,1.43780e+00,-7.45028e-01,-1.48299e+00,3.08318e+00,3.63537e+00,1.16800e+03,9.08598e+00,6.91029e+02,4.11328e+01,1.29778e+02,1.00955e+00,7.67810e+01,4.57032e+00,2.42424e+01,3.44577e-02,2.53300e+01,1.68521e-01,5.87694e+02,1.18734e-03,6.41611e+02,2.83994e-02,1.00000e+00
1.64000e+02,1.04190e+00,1.74720e+02,4.94390e+00,7.90000e+01,9.51017e-01,6.03426e+01,4.29499e+00,-9.77913e-01,-4.17112e-02,7.24019e-01,4.39466e-01,1.83402e+00,-2.06757e+00,-8.07143e-01,-1.42199e+00,1.17200e+03,8.96508e+00,9.46524e+02,4.13176e+01,1.30222e+02,9.96120e-01,1.05169e+02,4.59084e+00,2.44580e+01,3.58703e-02,4.05260e+01,2.38003e-01,5.98194e+02,1.28668e-03,1.64236e+03,5.66456e-02,1.00000e+00
1.65000e+02,1.04900e+00,1.72949e+02,4.89437e+00,1.08000e+02,9.44910e-01,5.45263e+01,4.35299e+00,-7.51453e-02,6.63818e-02,-2.70623e-01,5.73411e-01,-7.84546e-01,-1.25550e+00,-1.25391e+00,-1.61883e+00,1.22700e+03,8.93835e+00,1.06180e+03,4.12985e+01,1.36333e+02,9.93150e-01,1.17978e+02,4.58872e+00,1.83167e+01,3.73997e-02,4.30493e+01,2.10936e-01,3.35500e+02,1.39874e-03,1.85324e+03,4.44942e-02,1.00000e+00
1.75000e+02,1.05976e+00,1.57999e+02,4.86021e+00,1.14000e+02,9.50328e-01,5.35160e+01,4.10396e+00,3.57268e-01,6.11856e-02,1.53203e+00,-6.92213e-01,5.38353e-01,-1.76826e+00,1.84542e+00,-1.09744e+00,1.27700e+03,9.01225e+00,7.62038e+02,4.10927e+01,1.41889e+02,1.00136e+00,8.46709e+01,4.56585e+00,1.78567e+01,4.00054e-02,3.41605e+01,2.71288e-01,3.18861e+02,1.60043e-03,1.16694e+03,7.35972e-02,1.00000e+00
2.09000e+02,1.05679e+00,1.62567e+02,4.74388e+00,8.80000e+01,9.63166e-01,6.33277e+01,4.17786e+00,1.22572e+00,-8.04844e-02,1.03353e+00,2.28983e-01,2.48563e+00,-1.84389e+00,1.02328e-01,-7.41093e-01,1.19200e+03,9.07963e+00,8.57603e+02,3.98345e+01,1.32444e+02,1.00885e+00,9.52892e+01,4.42605e+00,3.50182e+01,3.58833e-02,3.47597e+01,1.88581e-01,1.22628e+03,1.28761e-03,1.20823e+03,3.55626e-02,1.00000e+00
1.78000e+02,1.05145e+00,1.73177e+02,4.69698e+00,1.05000e+02,9.36893e-01,5.78741e+01,4.06356e+00,4.20414e-01,1.30707e-01,-3.00484e-01,-6.73976e-01,-6.19340e-01,-1.32430e+00,-1.00246e+00,-1.65121e+00,1.24200e+03,8.92277e+00,1.09863e+03,3.98298e+01,1.38000e+02,9.91418e-01,1.22071e+02,4.42554e+00,2.35053e+01,4.04994e-02,3.99321e+01,2.64631e-01,5.52500e+02,1.64020e-03,1.59457e+03,7.00294e-02,1.00000e+00
1.52000e+02,1.04722e+00,1.52706e+02,4.84958e+00,1.09000e+02,9.52119e-01,5.46104e+01,4.16246e+00,4.47380e-01,-2.51786e-01,1.65649e+00,-8.97820e-02,-9.91518e-01,-2.23408e+00,2.55240e+00,-1.27498e+00,1.15200e+03,9.03852e+00,7.37676e+02,4.05818e+01,1.28000e+02,1.00428e+00,8.19640e+01,4.50909e+00,1.49332e+01,3.93008e-02,3.17793e+01,2.34312e-01,2.23000e+02,1.54455e-03,1.00992e+03,5.49020e-02,1.00000e+00
1.50000e+02,1.05713e+00,1.65538e+02,4.83567e+00,1.18000e+02,9.48996e-01,5.61304e+01,4.23615e+00,1.17020e+00,-9.47155e-02,9.72670e-01,-1.05717e-01,-1.60886e-01,-1.21617e+00,-1.18923e-02,-9.57639e-01,1.16000e+03,9.03432e+00,8.46110e+02,4.10173e+01,1.28889e+02,1.00381e+00,9.40122e+01,4.55748e+00,1.24443e+01,3.74488e-02,3.73721e+01,2.04035e-01,1.54861e+02,1.40241e-03,1.39668e+03,4.16303e-02,1.00000e+00
1.51000e+02,1.05627e+00,1.73837e+02,4.76631e+00,9.60000e+01,9.47806e-01,6.54544e+01,4.23704e+00,-4.95323e-01,2.38175e-01,-1.30515e-01,1.50063e-01,-9.98868e-01,-1.73414e+00,-1.25538e+00,-7.61757e-01,1.15400e+03,8.98846e+00,1.10740e+03,4.04280e+01,1.28222e+02,9.98718e-01,1.23044e+02,4.49200e+00,1.95306e+01,4.02325e-02,3.82075e+01,1.69335e-01,3.81444e+02,1.61866e-03,1.45981e+03,2.86743e-02,1.00000e+00
2.02000e+02,1.05555e+00,1.65259e+02,4.68367e+00,1.15000e+02,9.47072e-01,5.43468e+01,4.03273e+00,1.89669e+00,-1.96050e-01,1.34968e+00,-3.88105e-03,4.44436e+00,-1.66633e+00,9.30625e-01,-8.98069e-01,1.28900e+03,9.03823e+00,7.97881e+02,3.93193e+01,1.43222e+02,1.00425e+00,8.86534e+01,4.36881e+00,2.47678e+01,3.92907e-02,3.78617e+01,2.17744e-01,6.13444e+02,1.54376e-03,1.43350e+03,4.74124e-02,1.00000e+00
1.60000e+02,1.05436e+00,1.53791e+02,5.15010e+00,1.07000e+02,9.45450e-01,5.75553e+01,4.11958e+00,-1.51562e-01,2.34044e-01,1.01475e+00,8.16589e-01,1.23507e+00,-1.48502e+00,1.84458e-01,1.95559e+00,1.20700e+03,8.97247e+00,8.15643e+02,4.10219e+01,1.34111e+02,9.96941e-01,9.06270e+01,4.55799e+00,1.47516e+01,4.15155e-02,3.26450e+01,2.85758e-01,2.17611e+02,1.72354e-03,1.06569e+03,8.16574e-02,1.00000e+00
1.66000e+02,1.05396e+00,1.73779e+02,4.83108e+00,1.03000e+02,9.47093e-01,6.26169e+01,4.04639e+00,1.14832e+00,2.13232e-01,-1.09983e-01,-5.76800e-01,1.17512e+00,-1.83307e+00,-1.32824e+00,-6.08686e-01,1.12900e+03,8.96008e+00,1.08902e+03,4.06479e+01,1.25444e+02,9.95564e-01,1.21002e+02,4.51643e+00,1.95583e+01,3.98709e-02,3.91192e+01,2.60526e-01,3.82528e+02,1.58968e-03,1.53031e+03,6.78735e-02,1.00000e+00
1.97000e+02,1.05384e+00,1.74289e+02,4.87497e+00,9.90000e+01,9.53120e-01,5.50806e+01,4.14744e+00,-3.57255e-02,-3.99851e-01,1.00508e+00,-6.29247e-01,7.37172e-01,-9.38070e-01,-4.30595e-01,1.68987e-02,1.34800e+03,9.07484e+00,8.78403e+02,4.11840e+01,1.49778e+02,1.00832e+00,9.76003e+01,4.57600e+00,2.81681e+01,3.59518e-02,4.31976e+01,2.36610e-01,7.93444e+02,1.29253e-03,1.86604e+03,5.59843e-02,1.00000e+00
1.87000e+02,1.04941e+00,1.32846e+02,4.75787e+00,7.80000e+01,9.60096e-01,5.36024e+01,4.23916e+00,2.75082e-01,2.20792e-01,9.63016e-01,1.86056e-01,-1.49045e+00,-2.22521e+00,-9.80078e-03,-4.71627e-01,1.10000e+03,8.99304e+00,7.45957e+02,4.03892e+01,1.22222e+02,9.99226e-01,8.28841e+01,4.48769e+00,4.05147e+01,3.77176e-02,2.66010e+01,1.61322e-01,1.64144e+03,1.42262e-03,7.07612e+02,2.60247e-02,1.00000e+00
2.01000e+02,1.04894e+00,1.73774e+02,4.82548e+00,5.80000e+01,9.46147e-01,6.57320e+01,4.23658e+00,-3.97338e-01,-1.05442e-01,-1.21391e-01,2.23250e-01,-3.17924e-01,-9.86825e-01,-1.27364e+00,-9.75181e-01,1.27700e+03,8.98036e+00,1.10133e+03,4.07419e+01,1.41889e+02,9.97818e-01,1.22370e+02,4.52688e+00,4.64743e+01,3.69788e-02,3.81671e+01,1.92024e-01,2.15986e+03,1.36743e-03,1.45673e+03,3.68732e-02,1.00000e+00
2.01000e+02,1.05640e+00,1.72721e+02,4.80446e+00,1.16000e+02,9.56362e-01,5.45649e+01,4.14788e+00,5.20465e-01,-3.79499e-01,1.10718e+00,-3.90353e-01,4.17893e-01,-1.45050e+00,-5.35861e-02,-1.38845e+00,1.37000e+03,9.09755e+00,8.49430e+02,4.05381e+01,1.52222e+02,1.01084e+00,9.43811e+01,4.50423e+00,2.55968e+01,3.79396e-02,4.21799e+01,2.41850e-01,6.55194e+02,1.43941e-03,1.77914e+03,5.84916e-02,1.00000e+00
2.43000e+02,1.04964e+00,1.37340e+02,4.96633e+00,5.50000e+01,9.47314e-01,5.40459e+01,4.26414e+00,1.08808e-01,1.72920e-01,1.01848e+00,-2.81632e-01,1.03283e+00,-1.91927e+00,1.01718e-01,-2.71584e-01,1.33700e+03,8.95971e+00,7.53709e+02,4.17413e+01,1.48556e+02,9.95523e-01,8.37455e+01,4.63792e+00,5.28278e+01,4.08556e-02,2.81543e+01,2.17612e-01,2.79078e+03,1.66918e-03,7.92667e+02,4.73551e-02,1.00000e+00
1.98000e+02,1.04140e+00,1.71867e+02,4.94390e+00,1.13000e+02,9.49867e-01,5.89167e+01,4.09093e+00,1.05198e+00,-4.48846e-01,-1.45057e-03,6.22733e-03,8.03884e-01,-5.06157e-01,-1.27485e+00,-2.31842e-02,1.29800e+03,8.98413e+00,1.05114e+03,4.06636e+01,1.44222e+02,9.98237e-01,1.16793e+02,4.51818e+00,2.65320e+01,3.19452e-02,4.06120e+01,2.57517e-01,7.03944e+02,1.02049e-03,1.64933e+03,6.63151e-02,1.00000e+00
1.74000e+02,1.05216e+00,1.71374e+02,4.95674e+00,1.14000e+02,9.43117e-01,5.38840e+01,4.33697e+00,7.98425e-01,-2.43330e-01,5.62213e-01,2.23348e-01,-5.30411e-01,-1.95382e+00,-1.57347e+00,-6.24604e-01,1.25900e+03,9.03455e+00,9.29711e+02,4.16003e+01,1.39889e+02,1.00384e+00,1.03301e+02,4.62226e+00,2.08952e+01,4.38508e-02,4.77483e+01,2.08137e-01,4.36611e+02,1.92289e-03,2.27990e+03,4.33209e-02,1.00000e+00
1.99000e+02,1.03964e+00,1.22000e+02,5.08535e+00,1.03000e+02,9.42247e-01,5.52381e+01,4.27187e+00,1.02297e+00,1.43570e-01,1.06494e+00,6.46823e-01,1.96821e+00,-1.16179e+00,5.63813e-01,1.65159e+00,1.23800e+03,8.87833e+00,6.97461e+02,4.15339e+01,1.37556e+02,9.86482e-01,7.74956e+01,4.61488e+00,2.88709e+01,3.68596e-02,2.25434e+01,2.31518e-01,8.33528e+02,1.35863e-03,5.08203e+02,5.36005e-02,1.00000e+00
1.82000e+02,1.05443e+00,1.71540e+02,5.03627e+00,1.11000e+02,9.52777e-01,5.84191e+01,4.13774e+00,3.95149e-02,-1.30623e-01,-2.44941e-01,2.83680e-01,1.58741e+00,-2.12412e+00,-1.08530e+00,-4.10820e-01,1.31600e+03,9.06527e+00,1.09240e+03,4.09153e+01,1.46222e+02,1.00725e+00,1.21378e+02,4.54614e+00,1.93699e+01,4.00821e-02,3.97661e+01,2.85962e-01,3.75194e+02,1.60657e-03,1.58134e+03,8.17741e-02,1.00000e+00
2.01000e+02,1.05754e+00,1.73472e+02,4.97888e+00,8.20000e+01,9.53115e-01,5.32515e+01,4.36730e+00,1.54298e-01,1.66155e-01,4.69651e-01,-1.12996e-01,-1.06161e-01,-1.57396e+00,-1.74184e+00,-1.56731e+00,1.25800e+03,9.00948e+00,9.44490e+02,4.20127e+01,1.39778e+02,1.00105e+00,1.04943e+02,4.66808e+00,3.62863e+01,3.79531e-02,4.79401e+01,2.30666e-01,1.31669e+03,1.44044e-03,2.29825e+03,5.32068e-02,1.00000e+00
1.65000e+02,1.05276e+00,1.07100e+02,5.00601e+00,1.26000e+02,9.46476e-01,5.59852e+01,4.30949e+00,2.59195e-01,3.28427e-01,1.12946e+00,7.85441e-01,-1.77310e+00,-1.33023e+00,1.54538e+00,-4.81667e-01,1.30500e+03,8.95599e+00,6.53303e+02,4.10024e+01,1.45000e+02,9.95110e-01,7.25893e+01,4.55582e+00,1.46202e+01,3.83282e-02,1.63363e+01,2.45251e-01,2.13750e+02,1.46905e-03,2.66875e+02,6.01481e-02,1.00000e+00
1.72000e+02,1.06255e+00,1.71976e+02,4.92907e+00,1.07000e+02,9.50608e-01,5.87446e+01,3.98845e+00,1.54509e-01,-2.43294e-01,-1.33671e-01,-7.28373e-02,-6.95600e-01,-1.59705e+00,-1.64690e+00,-3.54009e-01,1.23700e+03,9.06668e+00,1.06517e+03,4.05144e+01,1.37444e+02,1.00741e+00,1.18352e+02,4.50160e+00,2.09112e+01,4.12759e-02,4.29412e+01,3.00685e-01,4.37278e+02,1.70370e-03,1.84395e+03,9.04117e-02,1.00000e+00
1.73000e+02,1.04915e+00,1.71311e+02,5.00280e+00,1.14000e+02,9.49110e-01,5.52446e+01,4.39524e+00,9.54331e-01,-6.30622e-03,1.76412e-01,-1.09534e-01,1.01542e-01,-7.53490e-01,-2.02881e+00,-1.98703e+00,1.22600e+03,8.99519e+00,9.84498e+02,4.23284e+01,1.36222e+02,9.99466e-01,1.09389e+02,4.70316e+00,1.90642e+01,3.57811e-02,4.88248e+01,2.40770e-01,3.63444e+02,1.28028e-03,2.38386e+03,5.79703e-02,1.00000e+00
1.83000e+02,1.05140e+00,1.03970e+02,4.92907e+00,1.07000e+02,9.51343e-01,5.52218e+01,4.40982e+00,1.15177e+00,2.97091e-01,1.02146e+00,9.07190e-02,1.45569e+00,-1.93628e+00,1.34811e+00,-1.22351e+00,1.21700e+03,8.97836e+00,6.46186e+02,4.19885e+01,1.35222e+02,9.97595e-01,7.17984e+01,4.66539e+00,2.27913e+01,4.10551e-02,1.54923e+01,1.86434e-01,5.19444e+02,1.68552e-03,2.40010e+02,3.47577e-02,1.00000e+00
1.68000e+02,1.05114e+00,1.72759e+02,4.83530e+00,1.06000e+02,9.41374e-01,6.45163e+01,4.04773e+00,-3.17235e-01,-6.39831e-01,8.31972e-02,-9.43545e-01,-5.34621e-01,-7.02040e-01,-1.69521e+00,1.01696e+00,1.23900e+03,9.06120e+00,1.05710e+03,4.09268e+01,1.37667e+02,1.00680e+00,1.17455e+02,4.54742e+00,1.99311e+01,4.14489e-02,4.09254e+01,2.45930e-01,3.97250e+02,1.71801e-03,1.67489e+03,6.04816e-02,1.00000e+00
2.31000e+02,1.05640e+00,1.72182e+02,4.95384e+00,1.03000e+02,9.45705e-01,5.59937e+01,4.22836e+00,1.75041e+00,1.66660e-01,-1.94203e-01,2.36034e-01,3.38963e+00,-1.98267e+00,-1.78191e+00,-1.25169e+00,1.26700e+03,8.98930e+00,1.03741e+03,4.10087e+01,1.40778e+02,9.98811e-01,1.15268e+02,4.55652e+00,3.92517e+01,4.27092e-02,4.71583e+01,2.60418e-01,1.54069e+03,1.82408e-03,2.22390e+03,6.78173e-02,1.00000e+00
2.30000e+02,1.05656e+00,9.91295e+01,4.90848e+00,8.50000e+01,9.47587e-01,5.53136e+01,4.29373e+00,7.07349e-01,1.85413e-01,7.50144e-01,4.21585e-01,-6.95994e-01,-1.23260e+00,3.47464e-01,-1.38829e+00,1.33200e+03,8.99831e+00,6.41029e+02,4.11802e+01,1.48000e+02,9.99812e-01,7.12255e+01,4.57557e+00,5.01248e+01,3.69824e-02,1.43275e+01,2.33656e-01,2.51250e+03,1.36770e-03,2.05277e+02,5.45950e-02,1.00000e+00
1.84000e+02,1.04722e+00,1.70745e+02,4.88431e+00,1.13000e+02,9.43354e-01,5.81075e+01,4.06577e+00,1.72916e-01,-4.64527e-01,3.41503e-01,-2.82004e-01,2.27852e-01,-1.62485e+00,-1.56363e+00,4.58865e-01,1.30600e+03,9.03830e+00,1.00433e+03,4.05898e+01,1.45111e+02,1.00426e+00,1.11593e+02,4.50998e+00,2.17166e+01,3.97603e-02,4.28990e+01,2.40106e-01,4.71611e+02,1.58088e-03,1.84032e+03,5.76511e-02,1.00000e+00
1.87000e+02,1.04801e+00,1.72081e+02,4.96633e+00,8.30000e+01,9.40129e-01,5.52725e+01,4.14788e+00,-7.75764e-01,2.31748e-01,-1.70627e-01,-2.81044e-01,5.06173e-01,-1.93294e+00,-1.66817e+00,-4.29511e-01,1.30900e+03,8.91563e+00,1.02930e+03,4.13479e+01,1.45444e+02,9.90626e-01,1.14366e+02,4.59421e+00,3.20395e+01,4.13230e-02,4.62148e+01,2.56576e-01,1.02653e+03,1.70759e-03,2.13580e+03,6.58314e-02,1.00000e+00
2.37000e+02,1.05948e+00,1.41134e+02,4.87497e+00,1.01000e+02,9.34466e-01,5.48262e+01,4.07888e+00,1.15852e+00,-3.55692e-01,1.80872e+00,-3.59009e-01,2.46840e-01,-8.52806e-01,3.40328e+00,5.20881e-01,1.32200e+03,9.02381e+00,7.14633e+02,4.05382e+01,1.46889e+02,1.00265e+00,7.94036e+01,4.50425e+00,4.78812e+01,4.23292e-02,2.67623e+01,2.31887e-01,2.29261e+03,1.79176e-03,7.16219e+02,5.37715e-02,1.00000e+00
2.38000e+02,1.05452e+00,1.71332e+02,5.09831e+00,1.18000e+02,9.43094e-01,5.86287e+01,4.16016e+00,1.15375e+00,-2.07312e-01,8.85944e-01,6.91530e-01,2.61652e+00,-1.98693e+00,-4.34306e-01,-2.80414e-02,1.48100e+03,9.02479e+00,9.08634e+02,4.10754e+01,1.64556e+02,1.00275e+00,1.00959e+02,4.56393e+00,3.37273e+01,4.37032e-02,3.86586e+01,2.95433e-01,1.13753e+03,1.90997e-03,1.49449e+03,8.72806e-02,1.00000e+00
2.32000e+02,1.04592e+00,1.71443e+02,4.76631e+00,1.21000e+02,9.39861e-01,5.56360e+01,4.12132e+00,9.93712e-01,1.72229e-02,-3.36704e-01,-2.17089e-01,4.99361e-01,-1.17992e+00,-1.04925e+00,-1.43040e+00,1.46900e+03,8.91992e+00,1.08540e+03,4.03477e+01,1.63222e+02,9.91102e-01,1.20600e+02,4.48307e+00,3.51773e+01,3.71239e-02,4.14064e+01,2.28997e-01,1.23744e+03,1.37818e-03,1.71449e+03,5.24395e-02,1.00000e+00
1.80000e+02,1.05176e+00,1.39844e+02,4.90702e+00,9.20000e+01,9.48283e-01,5.49923e+01,4.29373e+00,-1.71845e-01,-2.48852e-01,1.69907e+00,1.48376e-01,-1.24881e+00,-2.03435e+00,3.06687e+00,-1.82661e+00,1.27000e+03,9.02760e+00,7.03862e+02,4.14145e+01,1.41111e+02,1.00307e+00,7.82069e+01,4.60161e+00,3.21731e+01,3.95594e-02,2.70718e+01,2.37581e-01,1.03511e+03,1.56495e-03,7.32883e+02,5.64449e-02,1.00000e+00
1.80000e+02,1.05747e+00,1.73077e+02,4.92095e+00,1.06000e+02,9.52156e-01,5.81267e+01,4.35543e+00,5.75602e-01,-4.45128e-02,8.44555e-01,4.70512e-01,1.84664e-01,-1.32295e+00,-5.69576e-01,-1.61935e+00,1.20600e+03,9.06314e+00,9.13883e+02,4.12369e+01,1.34000e+02,1.00702e+00,1.01543e+02,4.58188e+00,2.40572e+01,3.80498e-02,3.98821e+01,2.11552e-01,5.78750e+02,1.44779e-03,1.59058e+03,4.47543e-02,1.00000e+00
1.56000e+02,1.04244e+00,1.73912e+02,5.02530e+00,1.08000e+02,9.46166e-01,5.57411e+01,4.20577e+00,-1.28911e+00,1.19214e-01,-3.05609e-01,-1.76474e-01,1.24933e+00,-1.81476e+00,-1.18935e+00,-8.31043e-01,1.26600e+03,8.95775e+00,1.08195e+03,4.17537e+01,1.40667e+02,9.95305e-01,1.20217e+02,4.63929e+00,1.55563e+01,3.62197e-02,4.17244e+01,2.75928e-01,2.42000e+02,1.31187e-03,1.74093e+03,7.61361e-02,1.00000e+00
1.53000e+02,1.04991e+00,1.56697e+02,5.00421e+00,1.24000e+02,9.46642e-01,5.38269e+01,4.10440e+00,8.76526e-01,-3.36700e-01,1.56142e+00,3.30395e-01,-1.54925e-01,-1.97190e+00,1.92910e+00,-2.61124e-01,1.21500e+03,9.04758e+00,7.55893e+02,4.08174e+01,1.35000e+02,1.00529e+00,8.39881e+01,4.53527e+00,9.79796e+00,4.14278e-02,3.37191e+01,2.81148e-01,9.60000e+01,1.71627e-03,1.13698e+03,7.90444e-02,1.00000e+00
